"id","name","sex","age","height","weight","team","noc","games","year","season","city","sport","event","medal","medalist"
28446,"William Grant Diering","M",22,182,67,"South Africa","RSA","2008 Summer",2008,"Summer","Beijing","Swimming","Swimming Men's 200 metres Breaststroke","None","No"
28449,"Ines Diers (-Noack)","F",16,175,64,"East Germany","GDR","1980 Summer",1980,"Summer","Moskva","Swimming","Swimming Women's 100 metres Freestyle","Bronze","Yes"
28449,"Ines Diers (-Noack)","F",16,175,64,"East Germany","GDR","1980 Summer",1980,"Summer","Moskva","Swimming","Swimming Women's 200 metres Freestyle","Silver","Yes"
28449,"Ines Diers (-Noack)","F",16,175,64,"East Germany","GDR","1980 Summer",1980,"Summer","Moskva","Swimming","Swimming Women's 400 metres Freestyle","Gold","Yes"
28449,"Ines Diers (-Noack)","F",16,175,64,"East Germany","GDR","1980 Summer",1980,"Summer","Moskva","Swimming","Swimming Women's 800 metres Freestyle","Silver","Yes"
28449,"Ines Diers (-Noack)","F",16,175,64,"East Germany","GDR","1980 Summer",1980,"Summer","Moskva","Swimming","Swimming Women's 4 x 100 metres Freestyle Relay","Gold","Yes"
28481,"Jrgen Dietze","M",17,176,77,"Germany","GER","1960 Summer",1960,"Summer","Roma","Swimming","Swimming Men's 100 metres Backstroke","None","No"
28481,"Jrgen Dietze","M",22,176,77,"Germany","GER","1964 Summer",1964,"Summer","Tokyo","Swimming","Swimming Men's 200 metres Backstroke","None","No"
28496,"Dominique Lorraine Diezi (-O'Brien)","F",19,177,69,"Switzerland","SUI","1996 Summer",1996,"Summer","Atlanta","Swimming","Swimming Women's 50 metres Freestyle","None","No"
28496,"Dominique Lorraine Diezi (-O'Brien)","F",19,177,69,"Switzerland","SUI","1996 Summer",1996,"Summer","Atlanta","Swimming","Swimming Women's 4 x 100 metres Freestyle Relay","None","No"
28496,"Dominique Lorraine Diezi (-O'Brien)","F",19,177,69,"Switzerland","SUI","1996 Summer",1996,"Summer","Atlanta","Swimming","Swimming Women's 4 x 200 metres Freestyle Relay","None","No"
28496,"Dominique Lorraine Diezi (-O'Brien)","F",27,177,69,"Switzerland","SUI","2004 Summer",2004,"Summer","Athina","Swimming","Swimming Women's 100 metres Freestyle","None","No"
28496,"Dominique Lorraine Diezi (-O'Brien)","F",27,177,69,"Switzerland","SUI","2004 Summer",2004,"Summer","Athina","Swimming","Swimming Women's 4 x 100 metres Freestyle Relay","None","No"
28496,"Dominique Lorraine Diezi (-O'Brien)","F",27,177,69,"Switzerland","SUI","2004 Summer",2004,"Summer","Athina","Swimming","Swimming Women's 4 x 100 metres Medley Relay","None","No"
28510,"Slobodan Dijakovi","M",17,175,67,"Yugoslavia","YUG","1964 Summer",1964,"Summer","Tokyo","Swimming","Swimming Men's 400 metres Freestyle","None","No"
28510,"Slobodan Dijakovi","M",17,175,67,"Yugoslavia","YUG","1964 Summer",1964,"Summer","Tokyo","Swimming","Swimming Men's 1,500 metres Freestyle","None","No"
28523,"Ayse Diker","F",16,165,50,"Turkey","TUR","2000 Summer",2000,"Summer","Sydney","Swimming","Swimming Women's 100 metres Butterfly","None","No"
28524,"Kateryna Dikidzhy","F",17,176,60,"Ukraine","UKR","2008 Summer",2008,"Summer","Beijing","Swimming","Swimming Women's 4 x 100 metres Freestyle Relay","None","No"
28525,"lkay Dikmen","F",19,166,60,"Turkey","TUR","2000 Summer",2000,"Summer","Sydney","Swimming","Swimming Women's 100 metres Breaststroke","None","No"
28525,"lkay Dikmen","F",19,166,60,"Turkey","TUR","2000 Summer",2000,"Summer","Sydney","Swimming","Swimming Women's 200 metres Breaststroke","None","No"
28525,"lkay Dikmen","F",23,166,60,"Turkey","TUR","2004 Summer",2004,"Summer","Athina","Swimming","Swimming Women's 100 metres Breaststroke","None","No"
28525,"lkay Dikmen","F",23,166,60,"Turkey","TUR","2004 Summer",2004,"Summer","Athina","Swimming","Swimming Women's 200 metres Breaststroke","None","No"
28541,"Alana Kathryn Dillette","F",20,178,64,"Bahamas","BAH","2008 Summer",2008,"Summer","Beijing","Swimming","Swimming Women's 100 metres Backstroke","None","No"
28542,"Gary J. Dilley","M",19,186,75,"United States","USA","1964 Summer",1964,"Summer","Tokyo","Swimming","Swimming Men's 200 metres Backstroke","Silver","Yes"
28551,"Artur Dilman","M",17,179,78,"Kazakhstan","KAZ","2008 Summer",2008,"Summer","Beijing","Swimming","Swimming Men's 200 metres Freestyle","None","No"
28567,"Giorgos Dimitriadis","M",19,176,67,"Cyprus","CYP","2000 Summer",2000,"Summer","Sydney","Swimming","Swimming Men's 200 metres Individual Medley","None","No"
28567,"Giorgos Dimitriadis","M",23,176,67,"Cyprus","CYP","2004 Summer",2004,"Summer","Athina","Swimming","Swimming Men's 200 metres Individual Medley","None","No"
28569,"Stefanos Dimitriadis","M",22,189,82,"Greece","GRE","2012 Summer",2012,"Summer","London","Swimming","Swimming Men's 100 metres Butterfly","None","No"
28569,"Stefanos Dimitriadis","M",22,189,82,"Greece","GRE","2012 Summer",2012,"Summer","London","Swimming","Swimming Men's 200 metres Butterfly","None","No"
28569,"Stefanos Dimitriadis","M",26,189,82,"Greece","GRE","2016 Summer",2016,"Summer","Rio de Janeiro","Swimming","Swimming Men's 200 metres Butterfly","None","No"
28574,"Dimitrios Dimitriou","M",19,179,72,"Greece","GRE","2016 Summer",2016,"Summer","Rio de Janeiro","Swimming","Swimming Men's 400 metres Freestyle","None","No"
28621,"Zoi Dimoskhaki","F",15,175,63,"Greece","GRE","2000 Summer",2000,"Summer","Sydney","Swimming","Swimming Women's 200 metres Freestyle","None","No"
28621,"Zoi Dimoskhaki","F",19,175,63,"Greece","GRE","2004 Summer",2004,"Summer","Athina","Swimming","Swimming Women's 200 metres Freestyle","None","No"
28621,"Zoi Dimoskhaki","F",19,175,63,"Greece","GRE","2004 Summer",2004,"Summer","Athina","Swimming","Swimming Women's 400 metres Freestyle","None","No"
28621,"Zoi Dimoskhaki","F",19,175,63,"Greece","GRE","2004 Summer",2004,"Summer","Athina","Swimming","Swimming Women's 4 x 100 metres Freestyle Relay","None","No"
28621,"Zoi Dimoskhaki","F",19,175,63,"Greece","GRE","2004 Summer",2004,"Summer","Athina","Swimming","Swimming Women's 4 x 200 metres Freestyle Relay","None","No"
28623,"Kyriakos Dimosthenous","M",24,176,72,"Cyprus","CYP","2004 Summer",2004,"Summer","Athina","Swimming","Swimming Men's 100 metres Breaststroke","None","No"
28633,"Achmad Dimyati","M",21,NA,NA,"Indonesia","INA","1960 Summer",1960,"Summer","Roma","Swimming","Swimming Men's 100 metres Freestyle","None","No"
28659,"Ding Jilian","F",20,166,60,"China","CHN","1984 Summer",1984,"Summer","Los Angeles","Swimming","Swimming Women's 100 metres Freestyle","None","No"
28659,"Ding Jilian","F",20,166,60,"China","CHN","1984 Summer",1984,"Summer","Los Angeles","Swimming","Swimming Women's 4 x 100 metres Medley Relay","None","No"
28667,"Shawn Erbelau Dingilius-Wallace","M",22,184,93,"Palau","PLW","2016 Summer",2016,"Summer","Rio de Janeiro","Swimming","Swimming Men's 50 metres Freestyle","None","No"
28706,"Binta Zahra Diop","F",18,169,58,"Senegal","SEN","2008 Summer",2008,"Summer","Beijing","Swimming","Swimming Women's 100 metres Butterfly","None","No"
28710,"Mouhamedou ""Mouhamed"" Diop","M",24,NA,NA,"Senegal","SEN","1988 Summer",1988,"Summer","Seoul","Swimming","Swimming Men's 50 metres Freestyle","None","No"
28710,"Mouhamedou ""Mouhamed"" Diop","M",24,NA,NA,"Senegal","SEN","1988 Summer",1988,"Summer","Seoul","Swimming","Swimming Men's 100 metres Freestyle","None","No"
28710,"Mouhamedou ""Mouhamed"" Diop","M",24,NA,NA,"Senegal","SEN","1988 Summer",1988,"Summer","Seoul","Swimming","Swimming Men's 200 metres Individual Medley","None","No"
28710,"Mouhamedou ""Mouhamed"" Diop","M",28,NA,NA,"Senegal","SEN","1992 Summer",1992,"Summer","Barcelona","Swimming","Swimming Men's 50 metres Freestyle","None","No"
28710,"Mouhamedou ""Mouhamed"" Diop","M",28,NA,NA,"Senegal","SEN","1992 Summer",1992,"Summer","Barcelona","Swimming","Swimming Men's 100 metres Freestyle","None","No"
28710,"Mouhamedou ""Mouhamed"" Diop","M",28,NA,NA,"Senegal","SEN","1992 Summer",1992,"Summer","Barcelona","Swimming","Swimming Men's 200 metres Individual Medley","None","No"
28734,"Madeline Jane ""Maya"" DiRado","F",23,175,65,"United States","USA","2016 Summer",2016,"Summer","Rio de Janeiro","Swimming","Swimming Women's 4 x 200 metres Freestyle Relay","Gold","Yes"
28734,"Madeline Jane ""Maya"" DiRado","F",23,175,65,"United States","USA","2016 Summer",2016,"Summer","Rio de Janeiro","Swimming","Swimming Women's 200 metres Backstroke","Gold","Yes"
28734,"Madeline Jane ""Maya"" DiRado","F",23,175,65,"United States","USA","2016 Summer",2016,"Summer","Rio de Janeiro","Swimming","Swimming Women's 200 metres Individual Medley","Bronze","Yes"
28734,"Madeline Jane ""Maya"" DiRado","F",23,175,65,"United States","USA","2016 Summer",2016,"Summer","Rio de Janeiro","Swimming","Swimming Women's 400 metres Individual Medley","Silver","Yes"
28756,"James Disney-May","M",19,192,78,"Great Britain","GBR","2012 Summer",2012,"Summer","London","Swimming","Swimming Men's 4 x 100 metres Freestyle Relay","None","No"
28783,"Erica Dittmer Kane","F",20,180,68,"Mexico","MEX","2012 Summer",2012,"Summer","London","Swimming","Swimming Women's 200 metres Individual Medley","None","No"
28786,"Kurt Dittrich","M",22,188,83,"Austria","AUT","1980 Summer",1980,"Summer","Moskva","Swimming","Swimming Men's 100 metres Butterfly","None","No"
28787,"Nina Dittrich","F",17,174,58,"Austria","AUT","2008 Summer",2008,"Summer","Beijing","Swimming","Swimming Women's 200 metres Butterfly","None","No"
28787,"Nina Dittrich","F",21,174,58,"Austria","AUT","2012 Summer",2012,"Summer","London","Swimming","Swimming Women's 800 metres Freestyle","None","No"
28796,"Maurizio Divano","M",22,170,63,"Italy","ITA","1984 Summer",1984,"Summer","Los Angeles","Swimming","Swimming Men's 200 metres Individual Medley","None","No"
28796,"Maurizio Divano","M",22,170,63,"Italy","ITA","1984 Summer",1984,"Summer","Los Angeles","Swimming","Swimming Men's 400 metres Individual Medley","None","No"
28800,"Zdravko Divjak","M",20,186,84,"Yugoslavia","YUG","1976 Summer",1976,"Summer","Montreal","Swimming","Swimming Men's 100 metres Breaststroke","None","No"
28800,"Zdravko Divjak","M",20,186,84,"Yugoslavia","YUG","1976 Summer",1976,"Summer","Montreal","Swimming","Swimming Men's 200 metres Breaststroke","None","No"
28840,"Pedro Diz Espeleta","M",16,176,63,"Argentina","ARG","1960 Summer",1960,"Summer","Roma","Swimming","Swimming Men's 100 metres Backstroke","None","No"
28840,"Pedro Diz Espeleta","M",20,176,63,"Argentina","ARG","1964 Summer",1964,"Summer","Tokyo","Swimming","Swimming Men's 200 metres Backstroke","None","No"
28882,"Senele Dlamini","F",16,178,52,"Swaziland","SWZ","2008 Summer",2008,"Summer","Beijing","Swimming","Swimming Women's 50 metres Freestyle","None","No"
28889,"Piotr Alfred Ducik","M",18,185,72,"Poland","POL","1972 Summer",1972,"Summer","Munich","Swimming","Swimming Men's 100 metres Backstroke","None","No"
28889,"Piotr Alfred Ducik","M",18,185,72,"Poland","POL","1972 Summer",1972,"Summer","Munich","Swimming","Swimming Men's 4 x 100 metres Medley Relay","None","No"
28921,"Michele D'Oppido","M",19,188,77,"Italy","ITA","1968 Summer",1968,"Summer","Mexico City","Swimming","Swimming Men's 100 metres Freestyle","None","No"
28921,"Michele D'Oppido","M",19,188,77,"Italy","ITA","1968 Summer",1968,"Summer","Mexico City","Swimming","Swimming Men's 200 metres Individual Medley","None","No"
28921,"Michele D'Oppido","M",19,188,77,"Italy","ITA","1968 Summer",1968,"Summer","Mexico City","Swimming","Swimming Men's 400 metres Individual Medley","None","No"
28924,"Nicolas d'Oriano","M",19,175,68,"France","FRA","2016 Summer",2016,"Summer","Rio de Janeiro","Swimming","Swimming Men's 1,500 metres Freestyle","None","No"
28926,"Tommaso D'Orsogna","M",21,190,84,"Australia","AUS","2012 Summer",2012,"Summer","London","Swimming","Swimming Men's 4 x 100 metres Freestyle Relay","None","No"
28926,"Tommaso D'Orsogna","M",21,190,84,"Australia","AUS","2012 Summer",2012,"Summer","London","Swimming","Swimming Men's 4 x 100 metres Medley Relay","Bronze","Yes"
28937,"Allan Lopes Mamdio do Carmo","M",19,174,73,"Brazil","BRA","2008 Summer",2008,"Summer","Beijing","Swimming","Swimming Men's 10 kilometres Open Water","None","No"
28937,"Allan Lopes Mamdio do Carmo","M",27,174,73,"Brazil","BRA","2016 Summer",2016,"Summer","Rio de Janeiro","Swimming","Swimming Men's 10 kilometres Open Water","None","No"
28945,"Peter John Doak","M",20,NA,NA,"Australia","AUS","1964 Summer",1964,"Summer","Tokyo","Swimming","Swimming Men's 4 x 100 metres Freestyle Relay","Bronze","Yes"
28945,"Peter John Doak","M",20,NA,NA,"Australia","AUS","1964 Summer",1964,"Summer","Tokyo","Swimming","Swimming Men's 4 x 200 metres Freestyle Relay","None","No"
28951,"va Dobr","F",15,183,63,"Hungary","HUN","2008 Summer",2008,"Summer","Beijing","Swimming","Swimming Women's 50 metres Freestyle","None","No"
28953,"Gyula Dobay","M",22,183,75,"Hungary","HUN","1960 Summer",1960,"Summer","Roma","Swimming","Swimming Men's 100 metres Freestyle","None","No"
28953,"Gyula Dobay","M",22,183,75,"Hungary","HUN","1960 Summer",1960,"Summer","Roma","Swimming","Swimming Men's 4 x 200 metres Freestyle Relay","None","No"
28953,"Gyula Dobay","M",26,183,75,"Hungary","HUN","1964 Summer",1964,"Summer","Tokyo","Swimming","Swimming Men's 100 metres Freestyle","None","No"
28953,"Gyula Dobay","M",26,183,75,"Hungary","HUN","1964 Summer",1964,"Summer","Tokyo","Swimming","Swimming Men's 4 x 100 metres Freestyle Relay","None","No"
28953,"Gyula Dobay","M",26,183,75,"Hungary","HUN","1964 Summer",1964,"Summer","Tokyo","Swimming","Swimming Men's 4 x 200 metres Freestyle Relay","None","No"
28953,"Gyula Dobay","M",26,183,75,"Hungary","HUN","1964 Summer",1964,"Summer","Tokyo","Swimming","Swimming Men's 4 x 100 metres Medley Relay","None","No"
28955,"Catharina Clasina ""Rini"" Dobber","F",17,168,62,"Netherlands","NED","1960 Summer",1960,"Summer","Roma","Swimming","Swimming Women's 100 metres Backstroke","None","No"
28985,"Luminia Liliana Dobrescu","F",17,180,70,"Romania","ROU","1988 Summer",1988,"Summer","Seoul","Swimming","Swimming Women's 50 metres Freestyle","None","No"
28985,"Luminia Liliana Dobrescu","F",17,180,70,"Romania","ROU","1988 Summer",1988,"Summer","Seoul","Swimming","Swimming Women's 100 metres Freestyle","None","No"
28985,"Luminia Liliana Dobrescu","F",17,180,70,"Romania","ROU","1988 Summer",1988,"Summer","Seoul","Swimming","Swimming Women's 200 metres Freestyle","None","No"
28985,"Luminia Liliana Dobrescu","F",21,180,70,"Romania","ROU","1992 Summer",1992,"Summer","Barcelona","Swimming","Swimming Women's 50 metres Freestyle","None","No"
28985,"Luminia Liliana Dobrescu","F",21,180,70,"Romania","ROU","1992 Summer",1992,"Summer","Barcelona","Swimming","Swimming Women's 100 metres Freestyle","None","No"
28985,"Luminia Liliana Dobrescu","F",21,180,70,"Romania","ROU","1992 Summer",1992,"Summer","Barcelona","Swimming","Swimming Women's 200 metres Freestyle","None","No"
28985,"Luminia Liliana Dobrescu","F",21,180,70,"Romania","ROU","1992 Summer",1992,"Summer","Barcelona","Swimming","Swimming Women's 4 x 100 metres Freestyle Relay","None","No"
28985,"Luminia Liliana Dobrescu","F",21,180,70,"Romania","ROU","1992 Summer",1992,"Summer","Barcelona","Swimming","Swimming Women's 4 x 100 metres Medley Relay","None","No"
28985,"Luminia Liliana Dobrescu","F",25,180,70,"Romania","ROU","1996 Summer",1996,"Summer","Atlanta","Swimming","Swimming Women's 50 metres Freestyle","None","No"
28985,"Luminia Liliana Dobrescu","F",25,180,70,"Romania","ROU","1996 Summer",1996,"Summer","Atlanta","Swimming","Swimming Women's 100 metres Freestyle","None","No"
28985,"Luminia Liliana Dobrescu","F",25,180,70,"Romania","ROU","1996 Summer",1996,"Summer","Atlanta","Swimming","Swimming Women's 200 metres Freestyle","None","No"
28985,"Luminia Liliana Dobrescu","F",25,180,70,"Romania","ROU","1996 Summer",1996,"Summer","Atlanta","Swimming","Swimming Women's 4 x 100 metres Freestyle Relay","None","No"
28985,"Luminia Liliana Dobrescu","F",25,180,70,"Romania","ROU","1996 Summer",1996,"Summer","Atlanta","Swimming","Swimming Women's 4 x 200 metres Freestyle Relay","None","No"
28985,"Luminia Liliana Dobrescu","F",25,180,70,"Romania","ROU","1996 Summer",1996,"Summer","Atlanta","Swimming","Swimming Women's 4 x 100 metres Medley Relay","None","No"
28991,"Vasil Dobrev","M",24,175,73,"Bulgaria","BUL","1972 Summer",1972,"Summer","Munich","Swimming","Swimming Men's 100 metres Butterfly","None","No"
28991,"Vasil Dobrev","M",24,175,73,"Bulgaria","BUL","1972 Summer",1972,"Summer","Munich","Swimming","Swimming Men's 200 metres Butterfly","None","No"
28992,"Rumyana Nikolova Dobreva","F",16,170,51,"Bulgaria","BUL","1980 Summer",1980,"Summer","Moskva","Swimming","Swimming Women's 4 x 100 metres Freestyle Relay","None","No"
29002,"Leonid Dobroskokin","M",16,179,70,"Soviet Union","URS","1968 Summer",1968,"Summer","Mexico City","Swimming","Swimming Men's 200 metres Backstroke","None","No"
29019,"Peter Dobson","M",21,178,62,"Canada","CAN","1984 Summer",1984,"Summer","Los Angeles","Swimming","Swimming Men's 400 metres Individual Medley","None","No"
29028,"Sylvia Elizabeth Dockerill (-Dodd)","F",20,173,61,"Canada","CAN","1972 Summer",1972,"Summer","Munich","Swimming","Swimming Women's 100 metres Breaststroke","None","No"
29028,"Sylvia Elizabeth Dockerill (-Dodd)","F",20,173,61,"Canada","CAN","1972 Summer",1972,"Summer","Munich","Swimming","Swimming Women's 4 x 100 metres Medley Relay","None","No"
29029,"Klaus Dockhorn","M",19,183,76,"East Germany","GDR","1972 Summer",1972,"Summer","Munich","Swimming","Swimming Men's 400 metres Freestyle","None","No"
29029,"Klaus Dockhorn","M",19,183,76,"East Germany","GDR","1972 Summer",1972,"Summer","Munich","Swimming","Swimming Men's 1,500 metres Freestyle","None","No"
29045,"Melanie ""Mel"" Dodd","F",27,175,67,"Australia","AUS","2000 Summer",2000,"Summer","Sydney","Swimming","Swimming Women's 4 x 100 metres Freestyle Relay","None","No"
29083,"Susan Elizabeth Doerr","F",15,164,50,"United States","USA","1960 Summer",1960,"Summer","Roma","Swimming","Swimming Women's 4 x 100 metres Freestyle Relay","Gold","Yes"
29128,"Anna Maree Doig (-Daly)","F",18,165,NA,"New Zealand","NZL","1984 Summer",1984,"Summer","Los Angeles","Swimming","Swimming Women's 100 metres Freestyle","None","No"
29128,"Anna Maree Doig (-Daly)","F",18,165,NA,"New Zealand","NZL","1984 Summer",1984,"Summer","Los Angeles","Swimming","Swimming Women's 100 metres Butterfly","None","No"
29128,"Anna Maree Doig (-Daly)","F",18,165,NA,"New Zealand","NZL","1984 Summer",1984,"Summer","Los Angeles","Swimming","Swimming Women's 200 metres Butterfly","None","No"
