"id","health1","health2","health3","mcdonalds","chipotle","shake_shack","gender","age","marital_status","location","duration","rank_chipotle","rank_mcdonalds","rank_shake_shack"
1585,6,1,1,3,3,7,"Male","50-59","never married","Queens",227.029803089301,2,1,3
1586,4,4,4,4,5,7,"Male","18-29","separated","Queens",132.625744254075,2,1,3
1587,5,2,2,1,7,4,"Male","18-29","never married","Manhattan",155.078309993508,3,1,2
1588,6,1,1,3,5,7,"Male","40-49","never married","Manhattan",276.914338729784,2,1,3
1589,2,2,2,5,3,3,"Female","30-39","never married","Queens",137.08523165746,1,3,2
1590,2,1,2,2,1,4,"Female","18-29","never married","Manhattan",111.999449143,1,2,3
1591,3,1,3,4,3,6,"Female","30-39","never married","Brooklyn",249.79255770068,1,2,3
1592,1,1,1,6,5,1,"Male","30-39","married","New Jersey",154.335747022125,2,3,1
1593,7,3,7,4,6,2,"Female","40-49","never married","Manhattan",209.508516673243,3,2,1
1594,2,1,1,2,5,2,"Female","30-39","never married","Manhattan",113.717692027939,3,1,2
1595,4,1,1,3,1,4,"Male","30-39","married","New Jersey",176.824598004218,1,2,3
1596,3,1,1,1,5,4,"Female","18-29","never married","Brooklyn",238.479818358484,3,1,2
1597,6,1,2,1,3,5,"Male","50-59","never married","Queens",180.849435705613,2,1,3
1598,5,1,1,3,4,1,"Female","30-39","never married","Manhattan",171.24732537328,3,2,1
1599,6,2,2,1,4,2,"Female","30-39","divorced","Manhattan",153.674739376635,3,1,2
1600,1,1,1,4,5,1,"Female","30-39","never married","Manhattan",160.030793095856,3,2,1
1601,1,1,1,3,5,5,"Male","30-39","married","Queens",212.235035835752,2,1,3
1602,2,1,2,7,6,7,"Male","30-39","never married","Brooklyn",159.99338492508,1,2,3
1603,6,1,1,3,7,5,"Female","30-39","married","Manhattan",203.814998049071,3,1,2
1604,4,1,1,3,5,3,"Female","40-49","never married","Queens",129.299409873639,3,1,2
1605,6,1,4,6,6,6,"Female","50-59","never married","Manhattan",272.821403325874,2,1,3
1606,5,2,5,7,3,5,"Female","50-59","never married","Manhattan",172.557207218406,1,3,2
1607,6,1,1,3,1,6,"Female","18-29","separated","Manhattan",215.241585485695,1,2,3
1608,2,1,2,5,7,4,"Female","30-39","married","Manhattan",167.04832364953,3,2,1
1609,4,2,3,6,3,7,"Female","60 or over","married","Manhattan",188.609205136741,1,2,3
1610,5,3,3,2,3,5,"Male","40-49","divorced","Queens",206.538837147646,2,1,3
1611,7,2,6,5,5,2,"Female","30-39","married","Manhattan",177.123567038671,3,2,1
1612,7,2,3,1,5,4,"Female","60 or over","never married","New Jersey",175.158518427193,3,1,2
1613,2,1,1,1,7,4,"Male","30-39","never married","Manhattan",295.894272492756,3,1,2
1614,2,1,1,3,3,4,"Female","18-29","married","Manhattan",275.838041872579,2,1,3
1615,2,1,2,6,5,2,"Female","30-39","never married","Manhattan",133.878048397824,2,3,1
1616,5,2,3,2,2,6,"Male","40-49","married","Queens",182.202983786741,2,1,3
1617,7,2,3,1,4,2,"Female","18-29","married","Brooklyn",195.705670826555,3,1,2
1618,2,1,1,3,3,3,"Female","18-29","never married","Manhattan",209.117017746263,2,1,3
1619,4,1,3,6,4,5,"Male","50-59","married","Manhattan",150.629535810382,1,3,2
1620,2,1,2,6,1,7,"Female","40-49","married","New Jersey",214.142106206594,1,2,3
1621,7,3,5,2,7,6,"Male","50-59","married","Brooklyn",146.947748018655,3,1,2
1622,4,1,2,1,6,1,"Female","50-59","never married","Manhattan",260.689028576521,3,1,2
1623,1,1,1,3,2,4,"Female","40-49","never married","Manhattan",91.8247823849632,1,2,3
1624,6,3,3,2,5,2,"Male","30-39","divorced","Brooklyn",185.900651352046,3,1,2
1625,6,1,3,1,1,1,"Female","18-29","never married","New Jersey",214.820368099293,2,1,3
1626,6,1,1,3,1,3,"Female","40-49","never married","Manhattan",357.080596468286,1,2,3
1627,1,1,1,3,3,5,"Male","40-49","never married","Manhattan",125.194969205743,2,1,3
1628,1,1,1,3,3,2,"Male","40-49","never married","Manhattan",341.817630302572,3,2,1
1629,2,2,2,6,6,3,"Female","30-39","married","New Jersey",188.693478168405,3,2,1
1630,3,1,3,5,3,2,"Male","30-39","never married","Brooklyn",169.594865652437,2,3,1
1631,7,4,5,2,5,3,"Male","18-29","married","Queens",191.841313999317,3,1,2
1632,7,2,4,2,1,5,"Male","40-49","married","New Jersey",208.491038277498,1,2,3
1633,1,1,1,1,1,3,"Male","40-49","never married","Brooklyn",218.638942887617,2,1,3
1634,1,1,1,4,1,5,"Female","50-59","never married","Manhattan",229.356935072601,1,2,3
1635,4,3,4,4,3,6,"Male","50-59","married","Manhattan",173.602190370998,1,2,3
1636,1,1,1,3,5,4,"Male","50-59","never married","Manhattan",245.954400661469,3,1,2
1637,1,1,1,6,3,4,"Female","50-59","married","Brooklyn",191.319459752327,1,3,2
1638,1,1,1,5,3,3,"Female","40-49","never married","Manhattan",135.110605902772,1,3,2
1639,2,1,2,2,1,2,"Male","50-59","never married","Brooklyn",238.469632172689,1,2,3
1640,6,4,4,6,4,6,"Female","40-49","never married","Brooklyn",271.341536089553,1,2,3
1641,6,2,2,1,4,3,"Female","30-39","never married","Manhattan",146.334340456586,3,1,2
1642,7,1,6,5,6,3,"Female","30-39","married","Brooklyn",230.02319886799,3,2,1
1643,6,1,4,6,5,4,"Female","40-49","never married","Manhattan",165.499859024633,2,3,1
1644,6,4,6,4,4,2,"Female","18-29","never married","New Jersey",272.062481949176,3,2,1
1645,1,1,1,3,4,3,"Female","40-49","never married","Manhattan",167.220574240439,3,1,2
1646,3,2,3,4,4,4,"Male","40-49","never married","Manhattan",110.684178747091,2,1,3
1647,1,1,1,7,6,7,"Female","30-39","married","Queens",206.270556097988,1,2,3
1648,4,1,2,1,4,5,"Female","30-39","divorced","Manhattan",140.553472531265,2,1,3
1649,7,5,5,6,4,4,"Male","30-39","never married","Manhattan",283.252595188772,1,3,2
1650,2,2,2,2,4,3,"Male","30-39","married","Brooklyn",335.924251717547,3,1,2
1651,1,1,1,1,4,5,"Female","40-49","never married","Manhattan",180.259748139824,2,1,3
1652,4,2,3,5,3,1,"Female","30-39","married","Brooklyn",283.178553934222,2,3,1
1653,3,1,2,2,4,4,"Male","18-29","never married","Brooklyn",265.929914713417,2,1,3
1654,6,4,6,4,4,7,"Male","30-39","married","Manhattan",181.588080099348,2,1,3
1655,3,1,2,1,3,4,"Male","40-49","never married","New Jersey",177.676129669932,2,1,3
1656,5,5,5,7,6,7,"Male","40-49","never married","Manhattan",456.432904276482,1,2,3
1657,6,1,1,3,5,2,"Female","30-39","never married","Brooklyn",136.099867795397,3,2,1
1658,3,2,3,7,2,4,"Male","40-49","married","Manhattan",240.711151308418,1,3,2
1659,4,2,4,7,4,3,"Female","30-39","never married","Queens",233.489477394756,2,3,1
1660,7,5,5,6,4,4,"Female","40-49","never married","Manhattan",104.092176129885,1,3,2
1661,5,1,1,3,2,7,"Male","40-49","never married","Manhattan",317.532522515295,1,2,3
1662,4,1,3,6,3,1,"Female","50-59","separated","Manhattan",183.329724195592,2,3,1
1663,3,1,1,3,6,5,"Female","30-39","never married","Brooklyn",201.010726954393,3,1,2
1664,5,1,1,3,3,6,"Male","50-59","married","New Jersey",215.525890031853,2,1,3
1665,4,4,4,4,6,2,"Female","18-29","married","Queens",108.74516790892,3,2,1
1666,4,3,4,5,2,3,"Female","40-49","married","New Jersey",273.99683537868,1,3,2
1667,7,1,2,1,5,4,"Male","50-59","never married","Manhattan",155.413903974395,3,1,2
1668,3,1,2,2,5,7,"Male","50-59","married","Manhattan",311.510167605651,2,1,3
1669,3,2,3,5,1,6,"Male","30-39","never married","Manhattan",289.815705698465,1,2,3
1670,3,1,2,2,6,4,"Male","50-59","married","Manhattan",218.103609785288,3,1,2
1671,4,2,2,2,2,1,"Male","40-49","never married","Brooklyn",207.092056897567,3,2,1
1672,3,1,3,6,3,2,"Female","18-29","divorced","Queens",133.066861801324,2,3,1
1673,1,1,1,2,1,1,"Male","40-49","never married","Queens",146.758124543094,1,3,2
1674,1,1,1,3,4,5,"Female","50-59","never married","Queens",102.353240848006,2,1,3
1675,4,3,4,7,5,2,"Male","40-49","married","Manhattan",143.937940033288,2,3,1
1676,4,1,1,3,5,7,"Male","40-49","never married","New Jersey",280.456483223573,2,1,3
1677,3,1,1,1,5,7,"Female","50-59","separated","Queens",293.697794185782,2,1,3
1678,2,1,2,4,1,6,"Female","50-59","married","Manhattan",120.474287138558,1,2,3
1679,7,1,5,6,3,5,"Male","50-59","never married","Brooklyn",98.728649475703,1,3,2
1680,7,1,1,3,7,1,"Female","30-39","married","Brooklyn",290.085206535149,3,2,1
1681,1,1,1,3,6,4,"Male","40-49","married","Manhattan",161.451601959126,3,1,2
1682,6,3,5,5,5,5,"Male","30-39","never married","Queens",183.312229190435,2,1,3
1683,6,1,2,1,1,4,"Female","30-39","married","Manhattan",305.849924477157,2,1,3
1684,1,1,1,2,2,3,"Female","30-39","married","Manhattan",162.769455922972,2,1,3
1685,1,1,1,1,4,2,"Female","40-49","never married","Manhattan",283.273472703877,3,1,2
1686,3,1,2,2,5,4,"Female","18-29","never married","Manhattan",170.81521081317,3,1,2
1687,4,3,4,4,4,6,"Male","50-59","married","Manhattan",195.519379374936,2,1,3
1688,7,1,1,3,3,2,"Male","40-49","married","Queens",243.641854428573,3,2,1
1689,7,1,2,1,7,2,"Female","40-49","married","Manhattan",179.19860616944,3,1,2
1690,2,1,2,4,2,2,"Male","30-39","separated","Manhattan",170.604207497208,1,3,2
1691,1,1,1,6,5,5,"Female","30-39","married","Manhattan",199.395752299761,1,3,2
1692,4,1,4,7,3,5,"Female","30-39","married","Manhattan",273.822906160579,1,3,2
1693,1,1,1,5,7,4,"Female","40-49","never married","Queens",105.451540431636,3,2,1
1694,1,1,1,4,4,4,"Female","50-59","married","Manhattan",196.954815349817,2,1,3
1695,2,1,2,6,3,5,"Male","40-49","married","Manhattan",140.971284145192,1,3,2
1696,1,1,1,3,1,1,"Female","18-29","separated","New Jersey",290.911053271248,1,3,2
1697,2,1,2,7,7,4,"Female","30-39","married","Brooklyn",144.790054699316,3,2,1
1698,7,1,2,1,3,7,"Male","18-29","never married","Manhattan",161.251631781616,2,1,3
1699,5,1,3,2,7,3,"Male","18-29","married","New Jersey",259.54261884995,3,1,2
1700,3,2,3,6,7,1,"Female","30-39","married","Queens",171.406662764412,3,2,1
1701,7,2,5,6,6,2,"Male","40-49","never married","New Jersey",160.569543448214,3,2,1
1702,7,1,1,3,4,4,"Male","30-39","never married","Manhattan",82.2087959943551,2,1,3
1703,6,1,1,3,1,2,"Female","40-49","never married","Queens",258.782307698768,1,3,2
1704,3,2,3,7,1,5,"Male","40-49","married","Queens",269.078801982346,1,3,2
1705,6,1,1,3,5,4,"Male","40-49","never married","Brooklyn",186.371871444109,3,1,2
1706,5,2,2,1,3,5,"Male","30-39","never married","Manhattan",176.585778120074,2,1,3
1707,6,1,4,2,4,5,"Male","18-29","never married","Manhattan",175.581426058599,2,1,3
1708,3,1,1,3,3,2,"Female","18-29","never married","Manhattan",124.859317206805,3,2,1
1709,7,4,4,2,4,3,"Female","40-49","married","Manhattan",231.244893620894,3,1,2
1710,6,1,2,1,5,1,"Male","40-49","never married","New Jersey",239.470384812638,3,1,2
1711,3,3,3,4,1,6,"Female","50-59","never married","Manhattan",241.361869775611,1,2,3
1712,1,1,1,1,2,1,"Male","50-59","married","Manhattan",113.901511783251,3,1,2
1713,7,6,6,7,4,6,"Female","50-59","married","Brooklyn",176.354945183566,1,3,2
1714,1,1,1,1,3,4,"Female","40-49","married","New Jersey",447.815967229171,2,1,3
1715,2,1,2,7,5,3,"Male","30-39","never married","Brooklyn",216.342561747612,2,3,1
1716,3,1,3,7,4,3,"Male","40-49","never married","Brooklyn",229.499836790226,2,3,1
1717,2,1,1,3,2,2,"Male","40-49","divorced","Manhattan",307.28881011487,1,3,2
1718,3,1,2,2,4,2,"Female","18-29","never married","Queens",151.811482181582,3,1,2
1719,5,3,4,5,1,5,"Female","30-39","never married","Manhattan",290.950955052084,1,2,3
1720,1,1,1,6,3,7,"Female","18-29","never married","Queens",240.264976781054,1,2,3
1721,7,4,6,7,4,5,"Female","30-39","never married","Brooklyn",222.275352108424,1,3,2
1722,6,1,2,1,2,4,"Female","30-39","married","Manhattan",378.229755879504,2,1,3
1723,1,1,1,2,7,4,"Female","50-59","married","Brooklyn",236.689388711513,3,1,2
1724,7,4,6,5,4,4,"Female","60 or over","never married","Brooklyn",202.663879460318,1,3,2
1725,4,1,1,3,1,5,"Female","40-49","never married","Manhattan",177.747372933422,1,2,3
1726,6,1,1,3,3,5,"Female","40-49","never married","Queens",124.767268424422,2,1,3
1727,7,1,4,2,7,2,"Female","30-39","married","Manhattan",326.343292157263,3,1,2
1728,2,1,2,2,5,4,"Female","40-49","never married","Queens",176.487371543806,3,1,2
1729,6,1,6,7,3,4,"Female","18-29","married","Manhattan",117.469313222735,1,3,2
1730,7,1,7,4,3,1,"Male","40-49","widowed","Queens",272.041749084529,2,3,1
1731,6,3,5,5,7,6,"Female","30-39","never married","Manhattan",101.791511759688,3,1,2
1732,2,1,1,3,2,5,"Male","18-29","never married","Manhattan",156.999530025379,1,2,3
1733,2,1,1,3,3,4,"Male","40-49","never married","Brooklyn",105.575439320547,2,1,3
1734,1,1,1,4,1,6,"Female","40-49","never married","Manhattan",226.510193390992,1,2,3
1735,6,2,4,6,3,1,"Female","40-49","never married","Manhattan",171.547762420004,2,3,1
1736,3,1,2,2,2,7,"Male","40-49","never married","Queens",286.726459183845,2,1,3
1737,1,1,1,3,4,4,"Male","40-49","never married","Queens",264.788259338749,2,1,3
1738,3,1,3,7,2,5,"Female","30-39","never married","Brooklyn",187.423100930583,1,3,2
1739,3,1,1,3,5,6,"Male","30-39","never married","Manhattan",153.739232369864,2,1,3
1740,7,3,6,5,3,2,"Female","18-29","married","Manhattan",146.101409014711,2,3,1
1741,6,1,1,3,6,3,"Female","50-59","married","Brooklyn",177.027877244488,3,1,2
1742,5,1,2,1,2,4,"Female","30-39","married","Manhattan",162.631346386298,2,1,3
1743,1,1,1,2,5,4,"Male","50-59","never married","Manhattan",239.309407717316,3,1,2
1744,3,1,1,3,6,4,"Female","30-39","never married","New Jersey",182.496944614203,3,1,2
1745,7,5,6,5,4,4,"Male","30-39","divorced","Manhattan",232.943301237243,1,3,2
1746,4,1,1,1,3,5,"Female","40-49","never married","Manhattan",219.440400011347,2,1,3
1747,2,1,1,2,3,7,"Female","50-59","never married","Manhattan",138.282824794923,2,1,3
1748,1,1,1,5,7,6,"Male","50-59","married","Manhattan",278.132006013569,3,1,2
1749,5,2,3,2,1,2,"Male","40-49","never married","Brooklyn",226.834977650473,1,2,3
1750,2,2,2,7,3,6,"Male","18-29","never married","Manhattan",154.150864128595,1,3,2
1751,1,1,1,1,5,6,"Female","30-39","never married","Brooklyn",194.848268245482,2,1,3
1752,1,1,1,1,5,2,"Male","18-29","never married","Manhattan",217.12017959568,3,1,2
1753,5,1,1,3,3,5,"Male","40-49","never married","Manhattan",239.920401273136,2,1,3
1754,7,1,2,1,2,2,"Female","18-29","married","New Jersey",132.34233380685,2,1,3
1755,7,4,6,7,7,7,"Female","18-29","married","Manhattan",165.531066321252,2,1,3
1756,5,2,3,2,5,1,"Female","18-29","never married","Queens",211.092662223718,3,2,1
1757,7,2,3,1,4,4,"Male","30-39","never married","New Jersey",282.103755720155,2,1,3
1758,3,3,3,7,1,4,"Male","30-39","married","Manhattan",213.70540580956,1,3,2
1759,4,3,4,7,2,5,"Male","50-59","never married","Manhattan",140.992168798792,1,3,2
1760,5,3,4,6,3,3,"Male","50-59","never married","Manhattan",194.239607585211,1,3,2
1761,7,7,7,4,3,5,"Female","18-29","never married","Manhattan",207.340729974904,1,2,3
1762,2,1,1,2,5,6,"Male","30-39","never married","Manhattan",153.207076234125,2,1,3
1763,1,1,1,1,4,1,"Female","40-49","married","Manhattan",175.12220109253,3,1,2
1764,1,1,1,1,3,2,"Female","30-39","married","Manhattan",149.022390571093,3,1,2
1765,7,2,3,2,4,5,"Female","30-39","married","Brooklyn",264.738140098586,2,1,3
1766,1,1,1,6,1,5,"Female","40-49","never married","Brooklyn",234.212463600089,1,3,2
1767,6,4,5,5,7,4,"Female","40-49","married","New Jersey",287.645347532244,3,2,1
1768,3,1,1,3,7,3,"Male","40-49","married","Manhattan",218.523915546697,3,1,2
1769,1,1,1,3,3,5,"Female","40-49","married","Manhattan",183.05937771629,2,1,3
1770,3,1,2,2,3,5,"Male","40-49","married","Queens",115.49794257385,2,1,3
1771,1,1,1,2,1,6,"Male","18-29","never married","Queens",183.817459337887,1,2,3
1772,5,4,5,7,4,2,"Female","30-39","never married","Queens",197.063310054595,2,3,1
1773,3,1,1,3,5,7,"Male","60 or over","never married","Manhattan",123.141286445153,2,1,3
1774,3,1,2,1,4,2,"Male","40-49","married","Manhattan",203.917414966542,3,1,2
1775,3,1,2,1,4,4,"Female","50-59","married","New Jersey",208.311875870084,2,1,3
1776,6,6,6,7,3,2,"Female","30-39","separated","Manhattan",203.763398603906,2,3,1
1777,5,2,5,7,4,6,"Female","30-39","never married","Brooklyn",181.420721534338,1,3,2
1778,5,2,3,2,4,7,"Female","18-29","never married","Manhattan",162.867669761654,2,1,3
1779,3,1,1,3,1,1,"Male","40-49","never married","New Jersey",291.377258617649,1,3,2
1780,2,1,1,3,3,3,"Male","50-59","married","Manhattan",145.298248164611,2,1,3
1781,7,2,3,1,7,4,"Female","40-49","divorced","Queens",105.394465027256,3,1,2
1782,2,1,1,1,4,7,"Male","18-29","separated","Manhattan",135.887940877643,2,1,3
1783,6,2,2,1,4,1,"Female","30-39","married","New Jersey",248.428093686248,3,1,2
1784,1,1,1,7,7,2,"Female","40-49","never married","Manhattan",277.403431397624,3,2,1
1785,5,1,5,7,3,4,"Female","30-39","never married","Brooklyn",225.253589379071,1,3,2
1786,3,2,3,5,6,7,"Female","18-29","married","Brooklyn",159.668998688549,2,1,3
1787,1,1,1,2,7,1,"Male","50-59","married","Queens",253.372286324122,3,2,1
1788,5,1,1,3,3,4,"Female","50-59","never married","Brooklyn",180.046121340078,2,1,3
1789,3,1,1,3,4,2,"Male","40-49","married","Queens",293.831649323609,3,2,1
1790,6,4,6,7,3,5,"Male","40-49","widowed","Queens",180.290719351527,1,3,2
1791,4,1,2,1,5,3,"Male","18-29","never married","Manhattan",188.266003697995,3,1,2
1792,4,1,1,3,4,7,"Female","30-39","married","Manhattan",242.522464940923,2,1,3
1793,1,1,1,1,4,5,"Male","40-49","never married","New Jersey",127.152512241304,2,1,3
1794,2,1,1,1,3,5,"Male","18-29","never married","Queens",125.106110900138,2,1,3
1795,5,1,3,2,5,7,"Male","18-29","never married","Manhattan",133.801676586722,2,1,3
1796,4,4,4,5,5,2,"Male","40-49","never married","Brooklyn",128.854367930781,3,2,1
1797,3,1,2,1,5,4,"Female","50-59","never married","Queens",260.958514711247,3,1,2
1798,1,1,1,2,3,4,"Male","40-49","never married","Manhattan",173.288717518834,2,1,3
1799,1,1,1,6,6,4,"Male","40-49","never married","Brooklyn",347.423391745071,3,2,1
1800,6,3,4,2,5,2,"Female","18-29","married","Manhattan",194.265712048807,3,1,2
1801,7,1,2,1,3,1,"Female","30-39","married","Queens",119.871617588743,3,1,2
1802,6,5,6,4,5,7,"Female","40-49","never married","Brooklyn",169.436927539101,2,1,3
1803,2,1,2,2,2,5,"Male","30-39","never married","Manhattan",139.816803110367,2,1,3
1804,3,1,1,3,4,5,"Male","50-59","never married","Queens",247.563864182601,2,1,3
1805,7,3,6,5,2,3,"Female","30-39","never married","Manhattan",135.622997939738,1,3,2
1806,1,1,1,3,3,6,"Female","40-49","married","Queens",167.211327778134,2,1,3
1807,4,2,3,2,3,5,"Male","18-29","never married","Manhattan",189.943562095907,2,1,3
1808,5,1,1,3,4,3,"Female","30-39","separated","Brooklyn",267.896221595371,3,1,2
1809,1,1,1,1,3,2,"Male","30-39","never married","Brooklyn",223.611520540839,3,1,2
1810,4,2,2,2,7,2,"Male","40-49","married","New Jersey",195.781626292012,3,1,2
1811,7,1,1,3,1,4,"Female","40-49","married","Manhattan",246.395488222677,1,2,3
1812,1,1,1,2,3,3,"Female","50-59","widowed","Manhattan",146.2359270118,2,1,3
1813,3,1,1,3,5,5,"Female","30-39","divorced","Manhattan",167.250093675962,2,1,3
1814,1,1,1,3,1,5,"Male","50-59","married","Manhattan",237.813861115639,1,2,3
1815,1,1,1,2,2,6,"Female","50-59","married","Manhattan",161.89838919458,2,1,3
1816,4,2,2,1,3,3,"Female","18-29","never married","Queens",179.018997166767,2,1,3
1817,7,5,7,4,6,4,"Female","18-29","married","Manhattan",259.413348437304,3,1,2
1818,3,3,3,4,4,2,"Male","40-49","married","Queens",198.12499603497,3,2,1
1819,6,1,3,2,6,1,"Female","30-39","married","Manhattan",156.511183950758,3,2,1
1820,6,1,1,3,5,7,"Female","50-59","never married","Queens",226.109324922276,2,1,3
1821,1,1,1,3,1,1,"Female","60 or over","married","Brooklyn",224.597463730839,1,3,2
1822,4,2,2,1,3,2,"Female","30-39","never married","Manhattan",192.7415854408,3,1,2
1823,1,1,1,3,6,4,"Female","30-39","never married","Queens",208.484185999799,3,1,2
1824,3,3,3,4,3,2,"Female","40-49","married","Queens",180.291575860547,2,3,1
1825,7,2,6,7,2,2,"Female","40-49","widowed","Manhattan",277.145992778192,1,3,2
1826,7,5,6,7,4,7,"Female","30-39","married","Manhattan",292.225706100492,1,2,3
1827,1,1,1,3,5,7,"Male","50-59","married","Queens",231.963781420303,2,1,3
1828,3,1,3,4,3,6,"Female","30-39","married","Queens",156.103893253149,1,2,3
1829,5,1,2,1,4,2,"Female","18-29","never married","Queens",174.020458844051,3,1,2
1830,5,1,4,5,3,4,"Male","40-49","never married","Brooklyn",142.307892753844,1,3,2
1831,1,1,1,3,4,7,"Male","40-49","married","Manhattan",238.322825101023,2,1,3
1832,4,1,2,2,3,5,"Female","30-39","never married","Manhattan",164.37977021887,2,1,3
1833,6,4,5,5,5,1,"Female","30-39","never married","Manhattan",275.474884843866,3,2,1
1834,7,1,4,2,3,2,"Female","30-39","never married","Queens",311.244350508483,3,1,2
1835,4,3,4,7,6,2,"Male","18-29","married","Brooklyn",177.138893404756,2,3,1
1836,2,1,2,4,6,5,"Male","30-39","married","Manhattan",193.616528864299,3,1,2
1837,1,1,1,3,3,4,"Male","40-49","never married","Manhattan",154.118237921823,2,1,3
1838,3,1,2,2,4,1,"Male","50-59","married","Manhattan",117.538755070985,3,2,1
1839,3,2,3,5,6,4,"Female","30-39","married","Manhattan",161.398632938459,3,2,1
1840,3,1,1,1,3,4,"Male","40-49","married","New Jersey",250.705561438325,2,1,3
1841,4,2,2,2,3,2,"Male","40-49","never married","Brooklyn",278.614354163269,3,1,2
1842,1,1,1,2,1,7,"Female","30-39","never married","Queens",163.01318696606,1,2,3
1843,5,1,1,3,4,7,"Male","30-39","married","Queens",118.716083588251,2,1,3
1844,5,1,1,3,4,4,"Female","40-49","married","Manhattan",247.824844890307,2,1,3
1845,1,1,1,6,1,6,"Male","30-39","married","Brooklyn",260.091974161395,1,2,3
1846,7,4,4,2,2,5,"Female","30-39","married","Manhattan",252.713786570064,2,1,3
1847,3,2,3,7,3,4,"Male","30-39","never married","Queens",119.483761966082,1,3,2
1848,4,1,3,6,2,4,"Male","18-29","married","Brooklyn",145.09186064102,1,3,2
1849,5,1,2,1,3,3,"Male","18-29","divorced","Manhattan",207.595494331219,2,1,3
1850,7,2,6,7,7,5,"Male","18-29","never married","Manhattan",173.90270190135,3,2,1
1851,4,1,2,1,2,4,"Male","18-29","never married","Manhattan",193.0231786079,2,1,3
1852,1,1,1,2,7,4,"Male","50-59","never married","Manhattan",155.932321367466,3,1,2
1853,6,4,4,6,3,2,"Male","50-59","married","Queens",188.021615212718,2,3,1
1854,1,1,1,5,5,4,"Female","30-39","never married","Brooklyn",138.068906802102,3,2,1
1855,5,3,5,7,1,4,"Female","60 or over","never married","Manhattan",321.964243652939,1,3,2
1856,4,1,2,1,2,4,"Female","30-39","never married","New Jersey",177.638851524249,2,1,3
1857,6,1,2,3,5,1,"Male","18-29","never married","Manhattan",156.612106648616,3,2,1
1858,4,4,4,7,6,5,"Male","50-59","married","Manhattan",224.784304238166,2,3,1
1859,3,2,2,2,4,3,"Female","18-29","separated","Queens",288.582944227266,3,1,2
1860,6,3,3,2,4,2,"Female","30-39","married","Manhattan",152.046296932557,3,1,2
1861,6,1,1,3,6,4,"Female","18-29","never married","Manhattan",346.684673174254,3,1,2
1862,6,3,6,4,3,5,"Female","40-49","never married","Manhattan",137.806562309682,1,2,3
1863,4,2,3,5,2,3,"Female","50-59","never married","Brooklyn",124.628821670045,1,3,2
1864,7,2,4,2,3,2,"Female","30-39","married","Manhattan",259.884041082774,3,1,2
1865,1,1,1,2,2,4,"Male","18-29","never married","Brooklyn",203.693829060722,2,1,3
1866,5,2,3,2,1,5,"Female","50-59","never married","Manhattan",168.042485289594,1,2,3
1867,4,1,1,1,4,7,"Male","40-49","married","Manhattan",163.477511824737,2,1,3
1868,6,3,3,2,4,2,"Female","50-59","separated","Manhattan",156.27906201051,3,1,2
1869,3,1,2,1,4,2,"Female","30-39","married","Manhattan",179.767105502979,3,1,2
1870,7,3,4,2,3,4,"Male","50-59","married","Brooklyn",162.699541480894,2,1,3
1871,1,1,1,3,4,4,"Male","30-39","married","Queens",187.117259393635,2,1,3
1872,4,1,2,2,1,5,"Female","30-39","never married","Manhattan",190.890256120273,1,2,3
1873,5,1,2,1,4,2,"Male","50-59","never married","Brooklyn",204.169942630853,3,1,2
1874,3,2,3,5,3,5,"Female","18-29","never married","New Jersey",167.445251252284,1,2,3
1875,3,1,2,2,2,5,"Male","30-39","married","Manhattan",114.073293979639,2,1,3
1876,2,2,2,7,3,5,"Female","40-49","married","Manhattan",256.499287101898,1,3,2
1877,7,3,7,4,4,6,"Male","40-49","divorced","Brooklyn",274.269463109787,2,1,3
1878,3,1,1,1,1,5,"Female","50-59","married","Queens",212.707054186868,2,1,3
1879,6,2,2,1,3,2,"Male","30-39","married","Queens",275.724287048285,3,1,2
1880,7,5,6,7,1,3,"Male","30-39","married","Queens",203.428003138227,1,3,2
1881,7,2,6,5,3,3,"Male","18-29","separated","New Jersey",147.685549111567,1,3,2
1882,5,4,5,7,7,4,"Male","30-39","separated","New Jersey",223.672457412926,3,2,1
1883,6,3,6,7,5,4,"Male","18-29","never married","Manhattan",218.435287823849,2,3,1
1884,5,3,4,5,2,7,"Male","30-39","married","Manhattan",136.654108458092,1,2,3
1885,3,1,2,1,1,2,"Female","30-39","married","New Jersey",252.694352763658,2,1,3
1886,5,1,4,5,6,5,"Male","40-49","never married","Manhattan",122.725531646101,3,1,2
1887,1,1,1,5,3,5,"Male","30-39","married","Brooklyn",208.89137461962,1,2,3
1888,6,3,4,6,5,5,"Female","30-39","married","New Jersey",129.866177940614,1,3,2
1889,5,4,5,7,5,3,"Female","40-49","divorced","Manhattan",142.448634615466,2,3,1
1890,1,1,1,2,5,1,"Male","18-29","never married","Manhattan",203.401281275674,3,2,1
1891,1,1,1,2,4,2,"Male","40-49","never married","Manhattan",166.815765081342,3,1,2
1892,1,1,1,3,7,4,"Male","40-49","never married","Queens",152.1459268865,3,1,2
1893,1,1,1,2,2,4,"Female","18-29","married","Manhattan",188.410501969981,2,1,3
1894,3,2,2,6,1,5,"Male","18-29","divorced","Manhattan",329.509003145824,1,3,2
1895,1,1,1,4,4,4,"Male","30-39","never married","Brooklyn",233.092530519048,2,1,3
1896,7,5,6,5,2,7,"Female","50-59","married","Brooklyn",224.021892473205,1,2,3
1897,1,1,1,2,5,2,"Male","30-39","married","Manhattan",166.000846468856,3,1,2
