"id","company_location","country_of_bean_origin","cocoa_percent","rating","sweet","nutty","cocoa","roasty","earthy","creamy","sandy","fatty","floral","intense","spicy","sour","vanilla","fruit","molasses","woody","sticky","coffee","rich","dried.fruit","ingredient_Beans","ingredient_Sugar","ingredient_Sweetener","ingredient_Cocoa_Butter","ingredient_vanilla","ingredient_lecithin","ingredient_salt","number_of_ingredients"
777,"Italy","Venezuela",70,3,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","Yes","Yes","No","No","No","No",2
778,"Italy","Colombia",70,3,"No","No","No","No","Yes","Yes","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","Yes","Yes","Yes","No","No","No","No",2
779,"Italy","Blend",78,3.5,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","Yes","No","No","Yes","Yes","Yes","No","No","No","No",2
780,"Italy","Blend",70,3.75,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","Yes","Yes","Yes","No","No","No","No",2
781,"Italy","Venezuela",70,3,"No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","Yes","Yes","Yes","No","No","No","No",2
782,"Italy","Venezuela",70,3.5,"No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","Yes","Yes","Yes","No","No","No","No",2
783,"Italy","Tanzania",70,3.5,"No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","Yes","Yes","Yes","No","No","No","No",2
784,"Italy","Venezuela",70,3.75,"No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","Yes","Yes","Yes","No","No","No","No",2
785,"Italy","Venezuela",100,3,"No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","Yes","No","No","No","No","Yes","No","No","No","No",NA
786,"Italy","Ecuador",70,3.75,"No","No","No","No","No","Yes","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","Yes","Yes","Yes","No","No","No","No",2
787,"Italy","Venezuela",70,3.75,"No","Yes","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","Yes","Yes","No","No","No","No",2
788,"Italy","Tanzania",70,4,"No","No","No","No","No","Yes","No","No","No","No","No","No","No","Yes","No","No","Yes","No","No","No","Yes","Yes","Yes","No","No","No","No",2
789,"U.K.","Venezuela",70,2.5,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","Yes","Yes","Yes","Yes","No","No","No",3
790,"U.K.","Colombia",80,2.75,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","Yes","Yes","Yes","Yes","No","No","No",3
791,"U.K.","Madagascar",77,2.75,"No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","Yes","No","No","No","No","No","Yes","Yes","Yes","Yes","No","No","No",3
792,"U.K.","Other",75,2.75,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","Yes","Yes","Yes","Yes","No","No","No",3
793,"U.K.","Other",71.5,2.75,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","Yes","Yes","Yes","Yes","No","No","No",3
794,"U.K.","Guatemala",72,3.5,"No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","Yes","Yes","Yes","No","No","No",3
795,"U.K.","Peru",80,3.5,"No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","Yes","No","No","No","No","No","Yes","Yes","Yes","No","No","No","No",2
796,"U.K.","Belize",78,3.25,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","Yes","Yes","Yes","Yes","No","No","No",3
797,"U.S.A.","Dominican Republic",75,2.5,"No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","Yes","Yes","No","No","No","No",2
798,"U.S.A.","Tanzania",70,2.75,"Yes","No","No","No","No","No","No","No","No","No","No","Yes","No","Yes","No","No","No","No","No","No","Yes","Yes","Yes","No","No","No","No",2
799,"U.S.A.","Dominican Republic",75,3,"No","No","Yes","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","Yes","Yes","Yes","No","No","No","No",2
800,"U.K.","Ecuador",70,2.5,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","Yes","Yes","Yes","No","No","No",3
801,"U.K.","Other",70,3.5,"No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","Yes","Yes","Yes","No","No","No",3
802,"U.K.","Ecuador",72,3.75,"No","No","Yes","No","No","No","No","No","Yes","No","No","No","No","Yes","No","No","No","No","Yes","No","Yes","Yes","Yes","Yes","No","No","No",3
803,"U.K.","Peru",70,3.75,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","Yes","Yes","Yes","No","No","No",3
804,"U.K.","Other",72,3,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","Yes","Yes","Yes","No","No","No",3
805,"U.K.","Nicaragua",71,3.25,"No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","Yes","No","No","Yes","Yes","Yes","Yes","No","No","No",3
806,"U.K.","Dominican Republic",65,3.5,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","Yes","Yes","Yes","Yes","No","No","No",3
807,"U.K.","Venezuela",71,3.5,"No","No","Yes","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","Yes","Yes","Yes","Yes","No","No","No",3
808,"U.K.","Other",72,3.75,"No","No","No","No","No","No","No","No","No","No","No","Yes","No","Yes","No","No","No","No","No","Yes","Yes","Yes","Yes","Yes","No","No","No",3
809,"U.K.","Venezuela",72,3.75,"No","Yes","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","Yes","Yes","Yes","No","No","No",3
810,"U.K.","Nicaragua",70,3.5,"No","No","No","No","No","No","Yes","No","No","No","Yes","No","No","No","No","No","No","No","No","No","Yes","Yes","Yes","Yes","No","Yes","No",4
811,"U.K.","Nicaragua",76,3.75,"No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","Yes","No","Yes","Yes","Yes","Yes","No","Yes","No",4
812,"U.K.","Guatemala",70,4,"No","No","No","No","No","No","No","No","No","Yes","Yes","No","No","No","No","No","No","No","No","No","Yes","Yes","Yes","Yes","No","Yes","No",4
813,"U.K.","Other",70,2.75,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","Yes","Yes","Yes","No","Yes","No",4
814,"U.K.","Guatemala",80,3.25,"No","No","Yes","Yes","Yes","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","Yes","Yes","Yes","Yes","No","Yes","No",4
815,"U.K.","Other",70,3.5,"Yes","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","Yes","Yes","Yes","No","Yes","No",4
816,"U.K.","Nicaragua",70,3.5,"No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","Yes","Yes","Yes","Yes","No","Yes","No",4
817,"U.S.A.","Dominican Republic",70,3.25,"No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","Yes","Yes","No","No","No","No",2
818,"France","Madagascar",82,2.75,"No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No",NA
819,"U.S.A.","Dominican Republic",70,3.25,"No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","Yes","Yes","Yes","Yes","No","No","No",3
820,"U.S.A.","Venezuela",70,3.25,"No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","Yes","Yes","Yes","No","No","No",3
821,"U.S.A.","Peru",70,3.5,"No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","Yes","Yes","Yes","No","No","No",3
822,"U.S.A.","Venezuela",70,3.5,"No","No","No","Yes","No","No","No","Yes","No","Yes","No","No","No","No","No","No","No","No","No","No","Yes","Yes","Yes","Yes","No","No","No",3
823,"U.S.A.","Ecuador",70,4,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","Yes","Yes","Yes","No","No","No",3
824,"U.S.A.","Peru",70,4,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","Yes","Yes","Yes","No","No","No",3
825,"Canada","Peru",70,3.25,"No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","Yes","Yes","Yes","Yes","No","No","No",3
826,"Canada","Madagascar",70,3.5,"No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","Yes","Yes","Yes","Yes","No","No","No",3
827,"Canada","Dominican Republic",70,3.75,"No","No","Yes","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","Yes","Yes","Yes","Yes","No","No","No",3
828,"Canada","Colombia",70,3.25,"No","No","No","No","No","No","No","No","Yes","No","No","No","No","Yes","No","No","No","No","No","Yes","Yes","Yes","Yes","Yes","No","No","No",3
829,"Canada","Colombia",70,3.25,"No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","Yes","Yes","Yes","Yes","Yes","No","No","No",3
830,"U.S.A.","Peru",72,2.75,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","Yes","Yes","Yes","No","No","No",3
831,"U.S.A.","Peru",80,3.5,"No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","Yes","Yes","No","No","No","No",2
832,"Other","Venezuela",68,3,"No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","Yes","Yes","No","No","No","No",2
833,"U.S.A.","Madagascar",70,3,"No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","Yes","No","No","No","No","No","Yes","Yes","Yes","No","No","No","No",2
834,"U.S.A.","Colombia",70,3,"No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","Yes","Yes","No","No","No","No",2
835,"Other","Bolivia",71,2.75,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","Yes","Yes","Yes","No","Yes","No",4
836,"Other","Bolivia",75,3.75,"No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","Yes","Yes","Yes","Yes","No","Yes","No",4
837,"Other","Venezuela",70,2.75,"No","No","No","No","Yes","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","Yes","Yes","Yes","Yes","Yes","Yes","No",5
838,"Other","Venezuela",74,2.5,"No","No","No","No","No","No","Yes","No","No","No","No","Yes","No","No","No","No","No","No","No","No","Yes","Yes","Yes","Yes","Yes","Yes","No",5
839,"Other","Venezuela",58,2.5,"Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","Yes","Yes","Yes","Yes","Yes","No",5
840,"Other","Venezuela",61,3,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","Yes","Yes","Yes","Yes","Yes","No",5
841,"Other","Venezuela",60.5,2.75,"Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","Yes","Yes","Yes","Yes","Yes","No",5
842,"Other","Venezuela",70,3,"No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","Yes","Yes","Yes","Yes","Yes","No",5
843,"Other","Venezuela",70,3.75,"No","No","No","No","No","No","No","No","No","No","Yes","No","Yes","No","No","No","No","No","No","No","Yes","Yes","Yes","Yes","Yes","Yes","No",5
844,"U.S.A.","Guatemala",70,3.5,"No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","Yes","Yes","Yes","No","No","No",3
845,"Other","Other",60,2.75,"Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","Yes","Yes","No","No","No","No",2
846,"Other","Other",70,3.25,"No","No","No","No","Yes","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","Yes","Yes","No","No","No","No",2
847,"Other","Venezuela",79,3,"No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","Yes","Yes","Yes","Yes","No","No","No",3
848,"Other","Peru",78,3.5,"No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","Yes","Yes","Yes","No","No","No",3
849,"France","Dominican Republic",70,3.25,"No","No","Yes","No","Yes","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","Yes","Yes","Yes","No","No","No","No",2
850,"France","Other",70,3.5,"No","No","Yes","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","Yes","Yes","Yes","No","No","No","No",2
851,"France","Guatemala",70,3.5,"Yes","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","Yes","Yes","Yes","No","No","No","No",2
852,"France","Madagascar",70,3.5,"No","No","No","Yes","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","Yes","Yes","Yes","No","No","No","No",2
853,"U.S.A.","Other",75,3.25,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","Yes","Yes","No","No","No","No",2
854,"U.S.A.","Vietnam",72,3,"No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","Yes","Yes","Yes","No","No","No","No",2
855,"U.S.A.","Other",70,2.5,"No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","Yes","Yes","Yes","No","No","No",3
856,"U.S.A.","Tanzania",80,3,"No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","Yes","Yes","Yes","Yes","No","No","No",3
857,"U.S.A.","Other",72,3.5,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","Yes","Yes","Yes","No","No","No",3
858,"Other","Blend",80,3.25,"Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No",NA
859,"France","Vietnam",80,3,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","Yes","Yes","Yes","No","No","No",3
860,"France","Vietnam",70,3.25,"No","No","No","No","No","No","No","No","No","Yes","Yes","No","No","No","No","No","No","No","No","No","Yes","Yes","Yes","Yes","No","No","No",3
861,"France","Vietnam",74,3.25,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","Yes","Yes","Yes","No","No","No",3
862,"U.S.A.","Venezuela",72,3,"No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","Yes","Yes","Yes","Yes","Yes","No","No",4
863,"U.S.A.","Other",65,2,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","Yes","Yes","Yes","Yes","Yes","No","No",4
864,"U.S.A.","Blend",74,2.75,"Yes","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","Yes","No","No","No","Yes","Yes","Yes","Yes","Yes","No","No",4
865,"U.S.A.","Venezuela",81,3.5,"No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","Yes","Yes","Yes","Yes","Yes","No","No",4
866,"U.S.A.","Venezuela",70,2.75,"No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","Yes","Yes","Yes","Yes","No","No",4
867,"U.S.A.","Blend",65,3,"Yes","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","Yes","Yes","Yes","No","No","No",3
868,"U.S.A.","Colombia",70,3.5,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","Yes","Yes","No","No","No","No",2
869,"U.S.A.","Blend",55,2.5,"Yes","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","Yes","Yes","Yes","Yes","Yes","No","No",4
870,"U.S.A.","Other",55,2.5,"Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","Yes","Yes","Yes","Yes","No","No",4
871,"U.S.A.","Venezuela",70,2.5,"No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","Yes","Yes","Yes","Yes","Yes","No","No",4
872,"U.S.A.","Blend",62,2.5,"Yes","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","Yes","No","No","No","No","Yes","Yes","Yes","Yes","Yes","No","No",4
873,"U.S.A.","Blend",62,2.75,"Yes","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","Yes","Yes","Yes","Yes","Yes","No","No",4
874,"U.S.A.","Belize",80,3,"No","No","No","No","Yes","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","Yes","Yes","Yes","Yes","No","No","No",3
875,"U.S.A.","Ecuador",80,3.5,"No","No","No","Yes","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","Yes","Yes","Yes","Yes","No","No","No",3
876,"U.S.A.","Dominican Republic",80,3.75,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","Yes","Yes","Yes","No","No","No",3
877,"U.S.A.","Guatemala",80,3.5,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","Yes","Yes","Yes","No","No","No",3
