"trip_id","trip_duration","trip_distance","passenger_count","fare_amount","tolls_amount","tip","tip_amount","period_of_day","pickup_date","period_of_month","pickup_day","pickup_hour","pickup_min","pickup_sec","pickup_time","dropoff_time"
643612,7.8,1.29,1,7,0,"Tip",1.56,"morning",8,"beginning","Fri",10,6,1,2022-04-08 10:06:01,2022-04-08 10:13:50
255406,5.5,0.84,1,5.5,0,"Tip",1.86,"evening",3,"beginning","Sun",19,26,0,2022-04-03 19:26:00,2022-04-03 19:31:29
703490,3.7,0.6,1,4.5,0,"Tip",2,"night",8,"beginning","Fri",22,51,47,2022-04-08 22:51:47,2022-04-08 22:55:29
1953750,10.4,2.3,1,10,0,"Tip",2.75,"night",23,"end","Sat",23,58,58,2022-04-23 23:58:58,2022-04-24 00:09:22
480812,37.6,11.8,0,38,6.55,"Tip",9.75,"afternoon",6,"beginning","Wed",14,10,18,2022-04-06 14:10:18,2022-04-06 14:47:54
393334,11.8,1.9,1,10,0,"Tip",2.5,"afternoon",5,"beginning","Tue",14,25,52,2022-04-05 14:25:52,2022-04-05 14:37:38
1149870,16,2.04,6,11.5,0,"Tip",2.96,"morning",14,"middle","Thu",10,47,39,2022-04-14 10:47:39,2022-04-14 11:03:37
492219,18.2,5.5,1,18.5,0,"Tip",3,"evening",6,"beginning","Wed",16,12,44,2022-04-06 16:12:44,2022-04-06 16:30:57
486210,8.2,0.44,3,6.5,0,"Tip",2.7,"afternoon",6,"beginning","Wed",14,42,45,2022-04-06 14:42:45,2022-04-06 14:50:59
1750186,17.5,4.85,2,16.5,0,"Tip",4.06,"evening",21,"end","Thu",17,40,27,2022-04-21 17:40:27,2022-04-21 17:57:56
502150,3.9,1.07,1,5.5,0,"Tip",1.86,"evening",6,"beginning","Wed",17,57,32,2022-04-06 17:57:32,2022-04-06 18:01:26
1284296,9.7,1.22,1,7.5,0,"Tip",1.7,"evening",15,"middle","Fri",19,2,5,2022-04-15 19:02:05,2022-04-15 19:11:45
807624,3.8,0.82,1,5,0,"Tip",1.16,"morning",10,"middle","Sun",6,30,45,2022-04-10 06:30:45,2022-04-10 06:34:31
724526,14.2,2.42,1,11.5,0,"Tip",4.44,"morning",9,"beginning","Sat",8,46,35,2022-04-09 08:46:35,2022-04-09 09:00:48
1191413,9.9,1.99,1,9,0,"Tip",2.56,"evening",14,"middle","Thu",17,58,6,2022-04-14 17:58:06,2022-04-14 18:08:02
694694,10.3,3.8,1,12.5,0,"Tip",1.63,"evening",8,"beginning","Fri",19,0,57,2022-04-08 19:00:57,2022-04-08 19:11:16
719721,5.4,0.83,3,5.5,0,"Tip",1.76,"morning",9,"beginning","Sat",7,10,5,2022-04-09 07:10:05,2022-04-09 07:15:27
188172,13.3,2.98,1,12,0,"Tip",4.74,"evening",2,"beginning","Sat",21,55,35,2022-04-02 21:55:35,2022-04-02 22:08:55
2069758,9.4,1.35,1,7.5,0,"Tip",2.36,"afternoon",25,"end","Mon",14,24,59,2022-04-25 14:24:59,2022-04-25 14:34:26
32013,102.8,15.48,1,73.5,6.55,"Tip",16.92,"morning",1,"beginning","Fri",10,48,5,2022-04-01 10:48:05,2022-04-01 12:30:54
1590174,7.8,1,1,7,0,"Tip",2.05,"night",20,"end","Wed",3,53,10,2022-04-20 03:53:10,2022-04-20 04:00:59
2011451,6,1.26,1,6.5,0,"Tip",2.06,"evening",24,"end","Sun",18,9,35,2022-04-24 18:09:35,2022-04-24 18:15:34
1759757,13,2.6,2,11.5,0,"Tip",3.05,"evening",21,"end","Thu",19,51,2,2022-04-21 19:51:02,2022-04-21 20:04:02
1772436,23,11.72,1,33,6.55,"Tip",6,"night",22,"end","Fri",3,51,14,2022-04-22 03:51:14,2022-04-22 04:14:13
780900,18.1,3.34,1,14.5,0,"Tip",3.66,"evening",9,"beginning","Sat",18,49,28,2022-04-09 18:49:28,2022-04-09 19:07:35
780792,9.2,2.01,1,8.5,0,"Tip",1,"evening",9,"beginning","Sat",18,49,41,2022-04-09 18:49:41,2022-04-09 18:58:54
1711697,15.3,2.37,1,12,0,"Tip",3.06,"morning",21,"end","Thu",10,25,26,2022-04-21 10:25:26,2022-04-21 10:40:42
1048600,23.5,2.2,2,15.5,0,"Tip",3.76,"morning",13,"middle","Wed",8,38,58,2022-04-13 08:38:58,2022-04-13 09:02:28
961087,61,3.32,4,34,0,"Tip",9.32,"morning",12,"middle","Tue",7,49,33,2022-04-12 07:49:33,2022-04-12 08:50:35
883048,9.7,1.53,1,8.5,0,"Tip",2.36,"morning",11,"middle","Mon",7,52,20,2022-04-11 07:52:20,2022-04-11 08:02:03
1463171,5.2,1.03,4,5.5,0,"Tip",2.2,"morning",18,"middle","Mon",11,38,0,2022-04-18 11:38:00,2022-04-18 11:43:15
1690391,9.5,0.59,1,7,0,"Tip",2.58,"morning",21,"end","Thu",6,41,19,2022-04-21 06:41:19,2022-04-21 06:50:47
1848695,30.2,9.7,1,31,6.55,"Tip",8.27,"evening",22,"end","Fri",18,44,13,2022-04-22 18:44:13,2022-04-22 19:14:24
231225,3.1,0.9,1,5,0,"Tip",1.65,"afternoon",3,"beginning","Sun",12,10,57,2022-04-03 12:10:57,2022-04-03 12:14:01
1174086,8.7,1.39,2,7.5,0,"Tip",1.2,"afternoon",14,"middle","Thu",14,30,31,2022-04-14 14:30:31,2022-04-14 14:39:10
2312184,33.3,9.9,1,30.5,6.55,"Tip",12.1,"morning",28,"end","Thu",11,23,55,2022-04-28 11:23:55,2022-04-28 11:57:12
2435650,6.6,0.71,3,5.5,0,"Tip",2.33,"evening",29,"end","Fri",16,42,42,2022-04-29 16:42:42,2022-04-29 16:49:15
291610,7.7,1.02,2,6.5,0,"Tip",1,"morning",4,"beginning","Mon",11,29,36,2022-04-04 11:29:36,2022-04-04 11:37:18
1238912,3.6,0.7,1,5,0,"Tip",2,"morning",15,"middle","Fri",11,11,33,2022-04-15 11:11:33,2022-04-15 11:15:09
2528664,7.7,1.42,1,7.5,0,"Tip",2.26,"evening",30,"end","Sat",17,46,21,2022-04-30 17:46:21,2022-04-30 17:54:05
1341897,8.9,2.2,1,9,0,"Tip",2.45,"afternoon",16,"middle","Sat",14,25,24,2022-04-16 14:25:24,2022-04-16 14:34:20
2298142,24.7,2.46,1,16,0,"Tip",3.86,"morning",28,"end","Thu",8,32,19,2022-04-28 08:32:19,2022-04-28 08:57:02
56043,23.1,3.5,0,17,0,"Tip",6.35,"afternoon",1,"beginning","Fri",14,23,45,2022-04-01 14:23:45,2022-04-01 14:46:53
118751,18.9,1.4,0,12.5,0,"Tip",3.3,"morning",2,"beginning","Sat",8,19,13,2022-04-02 08:19:13,2022-04-02 08:38:09
1803219,18.4,2.6,2,14,0,"Tip",4.3,"morning",22,"end","Fri",11,16,46,2022-04-22 11:16:46,2022-04-22 11:35:09
521755,17.4,2.18,1,12.5,0,"Tip",3.16,"night",7,"beginning","Thu",4,31,6,2022-04-07 04:31:06,2022-04-07 04:48:31
2152843,9.8,1.73,1,8,0,"Tip",2.46,"afternoon",26,"end","Tue",14,2,30,2022-04-26 14:02:30,2022-04-26 14:12:16
1193812,12.7,1.7,1,8.5,0,"Tip",2.45,"evening",14,"middle","Thu",18,38,48,2022-04-14 18:38:48,2022-04-14 18:51:30
413702,13.3,1.7,1,9.5,0,"Tip",2,"evening",5,"beginning","Tue",18,30,52,2022-04-05 18:30:52,2022-04-05 18:44:12
1113608,21.5,5.3,1,20,0,"Tip",4.75,"night",14,"middle","Thu",1,5,9,2022-04-14 01:05:09,2022-04-14 01:26:38
1946291,7,1.43,1,7,0,"Tip",2.16,"evening",23,"end","Sat",20,49,8,2022-04-23 20:49:08,2022-04-23 20:56:06
1246651,22.7,2.1,2,15.5,0,"Tip",1.98,"afternoon",15,"middle","Fri",12,26,29,2022-04-15 12:26:29,2022-04-15 12:49:12
1841228,27.6,10.08,1,30,0,"Tip",6.26,"evening",22,"end","Fri",17,29,27,2022-04-22 17:29:27,2022-04-22 17:57:06
2471098,11.6,2.77,3,10.5,0,"Tip",2.76,"morning",30,"end","Sat",6,33,28,2022-04-30 06:33:28,2022-04-30 06:45:04
1655270,5.7,0.54,1,5.5,0,"Tip",1.86,"evening",20,"end","Wed",16,25,58,2022-04-20 16:25:58,2022-04-20 16:31:39
475697,33.6,3.89,1,21,0,"Tip",7.59,"afternoon",6,"beginning","Wed",13,40,10,2022-04-06 13:40:10,2022-04-06 14:13:44
2188033,18.1,2.75,1,13,0,"Tip",2.7,"night",27,"end","Wed",4,58,43,2022-04-27 04:58:43,2022-04-27 05:16:51
2155115,6.3,1.3,2,6.5,0,"Tip",1.2,"afternoon",26,"end","Tue",15,38,24,2022-04-26 15:38:24,2022-04-26 15:44:42
924476,22.4,8.62,1,26.5,0,"Tip",6.16,"afternoon",11,"middle","Mon",15,22,32,2022-04-11 15:22:32,2022-04-11 15:44:57
1473972,6,1.34,1,6.5,0,"Tip",1,"afternoon",18,"middle","Mon",13,17,28,2022-04-18 13:17:28,2022-04-18 13:23:27
1573077,27.9,11.43,1,34,0,"Tip",10.96,"evening",19,"middle","Tue",17,25,3,2022-04-19 17:25:03,2022-04-19 17:52:56
818032,9.2,1.6,2,8.5,0,"Tip",1.5,"morning",10,"middle","Sun",8,42,29,2022-04-10 08:42:29,2022-04-10 08:51:39
5300,2.7,0.6,1,4,0,"Tip",1.45,"night",1,"beginning","Fri",4,8,39,2022-04-01 04:08:39,2022-04-01 04:11:20
1458688,6.5,1,1,6.5,0,"Tip",1.47,"morning",18,"middle","Mon",10,52,3,2022-04-18 10:52:03,2022-04-18 10:58:31
1974798,44.4,21.27,6,58,6.55,"Tip",10,"morning",24,"end","Sun",9,21,28,2022-04-24 09:21:28,2022-04-24 10:05:50
970835,6.6,1.17,2,6.5,0,"Tip",1.96,"morning",12,"middle","Tue",9,26,21,2022-04-12 09:26:21,2022-04-12 09:32:55
60349,4.7,0.9,1,5.5,0,"Tip",1.96,"afternoon",1,"beginning","Fri",14,33,31,2022-04-01 14:33:31,2022-04-01 14:38:13
1148564,52.2,5.74,6,33,0,"Tip",9.08,"morning",14,"middle","Thu",10,43,53,2022-04-14 10:43:53,2022-04-14 11:36:06
98872,5.6,1.1,2,6,0,"Tip",1.95,"evening",1,"beginning","Fri",21,46,37,2022-04-01 21:46:37,2022-04-01 21:52:12
363500,22.7,2.6,0,15.5,0,"Tip",2,"morning",5,"beginning","Tue",9,30,33,2022-04-05 09:30:33,2022-04-05 09:53:15
2249042,8.9,1.5,1,8,0,"Tip",2.45,"afternoon",27,"end","Wed",15,16,20,2022-04-27 15:16:20,2022-04-27 15:25:13
116667,7.2,1.2,1,6.5,0,"Tip",1.2,"morning",2,"beginning","Sat",7,43,6,2022-04-02 07:43:06,2022-04-02 07:50:15
458129,18.1,1.6,1,12,0,"Tip",3.05,"morning",6,"beginning","Wed",10,50,29,2022-04-06 10:50:29,2022-04-06 11:08:34
1020140,19.1,4.34,1,17,0,"Tip",5.2,"evening",12,"middle","Tue",19,17,19,2022-04-12 19:17:19,2022-04-12 19:36:28
1403222,4,1.33,1,6,0,"Tip",1.86,"morning",17,"middle","Sun",11,24,7,2022-04-17 11:24:07,2022-04-17 11:28:08
1252833,7.3,0.9,2,6.5,0,"Tip",1,"afternoon",15,"middle","Fri",13,52,23,2022-04-15 13:52:23,2022-04-15 13:59:39
1226897,15,1.79,1,11,0,"Tip",2.86,"morning",15,"middle","Fri",8,45,11,2022-04-15 08:45:11,2022-04-15 09:00:11
1806193,10.6,1.66,1,9.5,0,"Tip",3.2,"morning",22,"end","Fri",11,29,41,2022-04-22 11:29:41,2022-04-22 11:40:16
2418978,5.7,1.3,1,6.5,0,"Tip",1,"afternoon",29,"end","Fri",14,13,20,2022-04-29 14:13:20,2022-04-29 14:19:03
845886,4.2,0.92,1,5,0,"Tip",1.66,"afternoon",10,"middle","Sun",14,37,25,2022-04-10 14:37:25,2022-04-10 14:41:34
1753500,24.7,3.86,1,18,0,"Tip",2,"evening",21,"end","Thu",17,10,46,2022-04-21 17:10:46,2022-04-21 17:35:30
560022,7.4,1.1,1,7,0,"Tip",2.25,"afternoon",7,"beginning","Thu",12,18,30,2022-04-07 12:18:30,2022-04-07 12:25:55
1120217,10.5,1.44,1,8.5,0,"Tip",3.54,"night",14,"middle","Thu",4,35,36,2022-04-14 04:35:36,2022-04-14 04:46:06
688822,6,1.81,1,7,0,"Tip",2.7,"evening",8,"beginning","Fri",18,5,15,2022-04-08 18:05:15,2022-04-08 18:11:14
12278,11.2,1.5,1,8.5,0,"Tip",2.36,"night",1,"beginning","Fri",5,19,33,2022-04-01 05:19:33,2022-04-01 05:30:44
1038424,6.8,1.1,1,6.5,0,"Tip",1.95,"night",13,"middle","Wed",5,54,35,2022-04-13 05:54:35,2022-04-13 06:01:25
509917,13.5,3.06,1,12,0,"Tip",3.16,"evening",6,"beginning","Wed",19,46,49,2022-04-06 19:46:49,2022-04-06 20:00:21
1885120,22.4,2.8,1,15.5,0,"Tip",1.88,"morning",23,"end","Sat",8,45,19,2022-04-23 08:45:19,2022-04-23 09:07:42
252787,11.1,2.97,1,11,0,"Tip",2.96,"evening",3,"beginning","Sun",18,20,36,2022-04-03 18:20:36,2022-04-03 18:31:43
2511368,9.1,3.61,3,12.5,0,"Tip",3.99,"afternoon",30,"end","Sat",14,28,31,2022-04-30 14:28:31,2022-04-30 14:37:39
1911535,15.1,1.5,1,10.5,0,"Tip",2.75,"afternoon",23,"end","Sat",13,22,16,2022-04-23 13:22:16,2022-04-23 13:37:20
2314476,8.7,1.3,1,7.5,0,"Tip",2.45,"morning",28,"end","Thu",11,1,26,2022-04-28 11:01:26,2022-04-28 11:10:08
2279302,22.5,3.68,2,16.5,0,"Tip",3.96,"night",28,"end","Thu",4,48,18,2022-04-28 04:48:18,2022-04-28 05:10:49
2368814,11.1,1.8,1,9.5,0,"Tip",2.55,"night",29,"end","Fri",3,34,57,2022-04-29 03:34:57,2022-04-29 03:46:04
840018,32.9,6.17,1,25.5,0,"No Tip",0,"afternoon",10,"middle","Sun",13,9,55,2022-04-10 13:09:55,2022-04-10 13:42:48
574600,16.4,2.23,1,12,0,"Tip",4.89,"afternoon",7,"beginning","Thu",14,55,13,2022-04-07 14:55:13,2022-04-07 15:11:37
2277666,21.6,7.28,1,23,0,"Tip",3.94,"night",28,"end","Thu",4,14,43,2022-04-28 04:14:43,2022-04-28 04:36:22
652492,9,1.83,1,8,0,"Tip",3.08,"afternoon",8,"beginning","Fri",12,1,0,2022-04-08 12:01:00,2022-04-08 12:10:01
337314,18.4,5.87,1,20,0,"Tip",5.83,"night",5,"beginning","Tue",3,56,4,2022-04-05 03:56:04,2022-04-05 04:14:26
285338,3.9,0.5,1,4.5,0,"Tip",1.06,"morning",4,"beginning","Mon",9,3,47,2022-04-04 09:03:47,2022-04-04 09:07:40
408936,16.1,4.1,1,14.5,0,"Tip",3.65,"evening",5,"beginning","Tue",17,0,29,2022-04-05 17:00:29,2022-04-05 17:16:38
920197,7.1,1.26,1,7,0,"Tip",2.26,"afternoon",11,"middle","Mon",15,34,27,2022-04-11 15:34:27,2022-04-11 15:41:33
1409696,7.8,1.43,1,7.5,0,"Tip",1.62,"afternoon",17,"middle","Sun",13,48,39,2022-04-17 13:48:39,2022-04-17 13:56:28
1330740,4.5,1.08,1,6,0,"Tip",2.79,"afternoon",16,"middle","Sat",12,29,16,2022-04-16 12:29:16,2022-04-16 12:33:46
1281822,6.8,2,1,8,0,"Tip",2.35,"evening",15,"middle","Fri",19,14,19,2022-04-15 19:14:19,2022-04-15 19:21:09
1946469,15.2,5.86,1,19,0,"Tip",4.06,"evening",23,"end","Sat",20,21,11,2022-04-23 20:21:11,2022-04-23 20:36:26
1447141,27.7,11.3,1,33,6.55,"Tip",6.43,"morning",18,"middle","Mon",7,32,50,2022-04-18 07:32:50,2022-04-18 08:00:30
293931,13,2.32,1,9,0,"Tip",0.5,"morning",4,"beginning","Mon",11,47,28,2022-04-04 11:47:28,2022-04-04 12:00:28
1584920,6.1,0.7,1,6,0,"Tip",3,"evening",19,"middle","Tue",20,19,6,2022-04-19 20:19:06,2022-04-19 20:25:10
19241,11.3,0.74,1,8,0,"Tip",2.26,"morning",1,"beginning","Fri",7,20,31,2022-04-01 07:20:31,2022-04-01 07:31:47
950506,6.5,0.77,1,6,0,"Tip",1.86,"night",12,"middle","Tue",5,31,17,2022-04-12 05:31:17,2022-04-12 05:37:45
2013489,9,1.83,1,8.5,0,"Tip",3.69,"evening",24,"end","Sun",18,9,2,2022-04-24 18:09:02,2022-04-24 18:18:02
774512,9.2,1.95,3,9,0,"Tip",2.56,"evening",9,"beginning","Sat",17,46,23,2022-04-09 17:46:23,2022-04-09 17:55:37
1814720,18.2,2.25,1,13,0,"Tip",1,"afternoon",22,"end","Fri",13,26,43,2022-04-22 13:26:43,2022-04-22 13:44:53
1831752,16.8,5.27,4,17.5,0,"Tip",4.36,"afternoon",22,"end","Fri",15,39,4,2022-04-22 15:39:04,2022-04-22 15:55:51
2084997,2.8,0.48,1,4,0,"Tip",1,"evening",25,"end","Mon",18,5,16,2022-04-25 18:05:16,2022-04-25 18:08:03
29591,5.4,1.11,1,6,0,"Tip",2.04,"morning",1,"beginning","Fri",9,10,13,2022-04-01 09:10:13,2022-04-01 09:15:39
1808680,31,8.2,1,26.5,6.55,"Tip",7.45,"afternoon",22,"end","Fri",12,38,24,2022-04-22 12:38:24,2022-04-22 13:09:24
466688,25.2,6.86,1,17,0,"Tip",4.06,"morning",6,"beginning","Wed",11,36,23,2022-04-06 11:36:23,2022-04-06 12:01:34
2078152,9.3,1.98,2,9,0,"Tip",3.99,"evening",25,"end","Mon",16,22,11,2022-04-25 16:22:11,2022-04-25 16:31:29
523550,14.1,2.43,1,11.5,0,"Tip",2.96,"night",7,"beginning","Thu",5,23,34,2022-04-07 05:23:34,2022-04-07 05:37:42
517941,9.6,2.1,1,9,0,"Tip",2.45,"night",7,"beginning","Thu",3,39,8,2022-04-07 03:39:08,2022-04-07 03:48:44
536946,17.3,2.31,1,12.5,0,"Tip",3.16,"morning",7,"beginning","Thu",7,13,17,2022-04-07 07:13:17,2022-04-07 07:30:37
2509559,16.5,2.92,2,13.5,0,"Tip",3.36,"afternoon",30,"end","Sat",13,37,39,2022-04-30 13:37:39,2022-04-30 13:54:08
1034406,47.8,9.4,1,36,0,"Tip",2,"night",13,"middle","Wed",4,7,0,2022-04-13 04:07:00,2022-04-13 04:54:49
2334910,14.7,3.3,1,12.5,0,"Tip",3.36,"afternoon",28,"end","Thu",15,26,58,2022-04-28 15:26:58,2022-04-28 15:41:40
937571,10.2,1.7,2,9,0,"Tip",2.55,"evening",11,"middle","Mon",19,22,33,2022-04-11 19:22:33,2022-04-11 19:32:42
942028,12.2,2.87,1,12,0,"Tip",3.06,"night",12,"middle","Tue",2,21,57,2022-04-12 02:21:57,2022-04-12 02:34:07
2112953,31.1,10.2,1,32,6.55,"Tip",6,"morning",26,"end","Tue",7,4,16,2022-04-26 07:04:16,2022-04-26 07:35:25
2139281,15.6,2.12,1,11.5,0,"Tip",3.16,"afternoon",26,"end","Tue",13,2,10,2022-04-26 13:02:10,2022-04-26 13:17:44
693963,23.2,3.3,1,16.5,0,"Tip",4.06,"evening",8,"beginning","Fri",19,35,47,2022-04-08 19:35:47,2022-04-08 19:59:01
2337666,10.1,1.65,2,8,0,"Tip",2.46,"afternoon",28,"end","Thu",15,16,42,2022-04-28 15:16:42,2022-04-28 15:26:47
2231507,7.3,0.94,1,6.5,0,"Tip",2.16,"afternoon",27,"end","Wed",13,10,1,2022-04-27 13:10:01,2022-04-27 13:17:18
1642020,7.1,0.62,1,6,0,"Tip",3.09,"afternoon",20,"end","Wed",14,47,27,2022-04-20 14:47:27,2022-04-20 14:54:34
2389015,11.7,1.23,1,9,0,"Tip",1,"morning",29,"end","Fri",8,34,41,2022-04-29 08:34:41,2022-04-29 08:46:20
2302294,26.4,8.8,1,26,6.55,"Tip",6.65,"morning",28,"end","Thu",9,44,33,2022-04-28 09:44:33,2022-04-28 10:10:55
871052,21,4.42,1,17.5,0,"Tip",2.2,"night",11,"middle","Mon",4,47,21,2022-04-11 04:47:21,2022-04-11 05:08:18
187062,7.2,0.85,1,6,0,"No Tip",0,"evening",2,"beginning","Sat",20,9,4,2022-04-02 20:09:04,2022-04-02 20:16:18
718928,15.6,2.52,2,12.5,0,"Tip",1,"morning",9,"beginning","Sat",7,37,20,2022-04-09 07:37:20,2022-04-09 07:52:53
639791,9.2,1.4,1,8,0,"Tip",1,"morning",8,"beginning","Fri",10,26,2,2022-04-08 10:26:02,2022-04-08 10:35:14
1571298,5.4,1.31,5,6.5,0,"Tip",2.06,"evening",19,"middle","Tue",16,45,36,2022-04-19 16:45:36,2022-04-19 16:51:00
336470,12.6,2.09,1,10.5,0,"Tip",2.76,"night",5,"beginning","Tue",3,34,39,2022-04-05 03:34:39,2022-04-05 03:47:14
1510941,9.6,1.22,1,8,0,"Tip",2.82,"night",19,"middle","Tue",5,16,32,2022-04-19 05:16:32,2022-04-19 05:26:06
1826106,7.8,0.76,1,6.5,0,"Tip",2.16,"afternoon",22,"end","Fri",14,44,22,2022-04-22 14:44:22,2022-04-22 14:52:07
2361983,15.1,5.74,1,19.5,0,"Tip",4.66,"evening",28,"end","Thu",20,30,7,2022-04-28 20:30:07,2022-04-28 20:45:10
1247364,28.1,6.61,2,23.5,0,"Tip",5.56,"afternoon",15,"middle","Fri",12,49,2,2022-04-15 12:49:02,2022-04-15 13:17:06
1874176,12.8,1.6,1,9.5,0,"Tip",5,"morning",23,"end","Sat",6,47,50,2022-04-23 06:47:50,2022-04-23 07:00:35
1637683,21.3,2.5,1,14,0,"Tip",3.66,"afternoon",20,"end","Wed",13,55,46,2022-04-20 13:55:46,2022-04-20 14:17:05
273549,7.7,0.91,1,6.5,0,"Tip",2.94,"morning",4,"beginning","Mon",6,56,5,2022-04-04 06:56:05,2022-04-04 07:03:47
1999283,48.6,14.36,1,44.5,0,"Tip",1,"afternoon",24,"end","Sun",14,10,52,2022-04-24 14:10:52,2022-04-24 14:59:29
937900,16.1,5.45,1,18.5,0,"Tip",4.46,"evening",11,"middle","Mon",19,43,56,2022-04-11 19:43:56,2022-04-11 20:00:05
254729,30,21.09,1,56,0,"Tip",14.32,"evening",3,"beginning","Sun",19,3,14,2022-04-03 19:03:14,2022-04-03 19:33:11
1513689,10.5,1.7,1,9,0,"Tip",2.46,"night",19,"middle","Tue",5,25,3,2022-04-19 05:25:03,2022-04-19 05:35:34
1899954,11.4,1.5,2,9,0,"Tip",1.5,"morning",23,"end","Sat",11,34,54,2022-04-23 11:34:54,2022-04-23 11:46:21
1431331,9.2,1.73,1,8,0,"Tip",2.36,"night",17,"middle","Sun",22,31,28,2022-04-17 22:31:28,2022-04-17 22:40:42
1249474,13.4,1.85,1,10,0,"Tip",1.5,"afternoon",15,"middle","Fri",13,1,11,2022-04-15 13:01:11,2022-04-15 13:14:35
2268318,25.8,11.47,1,34,6.55,"Tip",9.12,"evening",27,"end","Wed",19,47,21,2022-04-27 19:47:21,2022-04-27 20:13:07
2334433,10.9,1.4,5,8.5,0,"Tip",2.56,"afternoon",28,"end","Thu",14,51,14,2022-04-28 14:51:14,2022-04-28 15:02:07
2003160,4.8,0.7,1,5,0,"Tip",2,"afternoon",24,"end","Sun",15,6,38,2022-04-24 15:06:38,2022-04-24 15:11:28
1010859,5.2,0.8,1,5.5,0,"Tip",1.85,"evening",12,"middle","Tue",17,1,46,2022-04-12 17:01:46,2022-04-12 17:06:57
391603,18.5,2.6,1,13.5,0,"Tip",1.5,"afternoon",5,"beginning","Tue",14,1,8,2022-04-05 14:01:08,2022-04-05 14:19:37
619726,12.6,1.15,1,9,0,"Tip",1,"night",8,"beginning","Fri",5,36,27,2022-04-08 05:36:27,2022-04-08 05:49:04
324210,15.9,2.97,1,13,0,"Tip",3.36,"evening",4,"beginning","Mon",16,44,26,2022-04-04 16:44:26,2022-04-04 17:00:20
881083,32.5,10.75,1,35,6.55,"Tip",6.92,"morning",11,"middle","Mon",6,11,16,2022-04-11 06:11:16,2022-04-11 06:43:45
369958,11.4,0.94,2,8.5,0,"Tip",2.95,"morning",5,"beginning","Tue",10,22,32,2022-04-05 10:22:32,2022-04-05 10:33:55
964052,21.3,7.28,1,23.5,0,"No Tip",0,"morning",12,"middle","Tue",8,38,22,2022-04-12 08:38:22,2022-04-12 08:59:39
744275,9.5,1.42,1,8,0,"Tip",2.26,"afternoon",9,"beginning","Sat",12,59,49,2022-04-09 12:59:49,2022-04-09 13:09:17
2403813,32.6,9.17,1,28.5,6.55,"Tip",7.67,"morning",29,"end","Fri",11,14,32,2022-04-29 11:14:32,2022-04-29 11:47:11
1415696,7.6,0.9,1,6,0,"Tip",2,"afternoon",17,"middle","Sun",14,15,48,2022-04-17 14:15:48,2022-04-17 14:23:25
184405,13,3.9,1,13,0,"No Tip",0,"evening",2,"beginning","Sat",20,46,26,2022-04-02 20:46:26,2022-04-02 20:59:24
1710083,17.3,0.7,1,10.5,0,"Tip",2.76,"morning",21,"end","Thu",10,35,14,2022-04-21 10:35:14,2022-04-21 10:52:30
65752,11.1,2,3,9.5,0,"No Tip",0,"afternoon",1,"beginning","Fri",15,14,15,2022-04-01 15:14:15,2022-04-01 15:25:19
1140268,14.4,1.2,1,10,0,"Tip",2.66,"morning",14,"middle","Thu",8,40,16,2022-04-14 08:40:16,2022-04-14 08:54:42
2425008,10,1.47,1,8.5,0,"Tip",1,"afternoon",29,"end","Fri",14,35,51,2022-04-29 14:35:51,2022-04-29 14:45:49
682697,8.3,1.29,1,7.5,0,"Tip",2.26,"evening",8,"beginning","Fri",17,7,35,2022-04-08 17:07:35,2022-04-08 17:15:54
1426500,13.1,8.5,2,24.5,0,"Tip",5.66,"evening",17,"middle","Sun",18,44,8,2022-04-17 18:44:08,2022-04-17 18:57:11
1440048,14,2.54,1,11.5,0,"Tip",2.96,"night",18,"middle","Mon",5,14,39,2022-04-18 05:14:39,2022-04-18 05:28:39
1449779,16.8,2.27,2,12,0,"Tip",3.06,"morning",18,"middle","Mon",7,56,20,2022-04-18 07:56:20,2022-04-18 08:13:08
734331,10.2,0.88,1,7.5,0,"Tip",1.5,"morning",9,"beginning","Sat",10,21,29,2022-04-09 10:21:29,2022-04-09 10:31:40
2297640,20.9,1.98,5,13.5,0,"Tip",3.36,"morning",28,"end","Thu",8,22,45,2022-04-28 08:22:45,2022-04-28 08:43:37
1223934,13.6,1.71,1,10,0,"Tip",3.99,"morning",15,"middle","Fri",7,58,46,2022-04-15 07:58:46,2022-04-15 08:12:23
474472,10.7,1.81,1,9,0,"Tip",1,"afternoon",6,"beginning","Wed",13,8,11,2022-04-06 13:08:11,2022-04-06 13:18:53
2254484,4.3,0.98,1,5.5,0,"Tip",1.86,"evening",27,"end","Wed",16,44,34,2022-04-27 16:44:34,2022-04-27 16:48:50
1432037,6.1,0.99,1,6,0,"Tip",1.96,"night",18,"middle","Mon",1,52,4,2022-04-18 01:52:04,2022-04-18 01:58:08
1143086,12.9,1.86,1,10,0,"Tip",2.5,"morning",14,"middle","Thu",8,59,12,2022-04-14 08:59:12,2022-04-14 09:12:07
382226,17.5,2.52,1,12.5,0,"Tip",3.36,"afternoon",5,"beginning","Tue",12,11,17,2022-04-05 12:11:17,2022-04-05 12:28:49
2067920,5.1,0.67,1,5.5,0,"Tip",1.96,"afternoon",25,"end","Mon",14,50,46,2022-04-25 14:50:46,2022-04-25 14:55:53
1972316,5.3,0.5,0,5,0,"Tip",1.66,"morning",24,"end","Sun",8,1,9,2022-04-24 08:01:09,2022-04-24 08:06:25
