"trip_id","tip","trip_duration","trip_distance","passenger_count","fare_amount","tolls_amount","period_of_day","pickup_date","period_of_month","pickup_day","pickup_hour","pickup_min","pickup_sec","pickup_time","dropoff_time"
371687,1,32,9.83,1,32,6.55,"morning",5,"beginning","Tue",10,48,7,2022-04-05 10:48:07,2022-04-05 11:20:07
166816,0,28.4,7.6,1,26.5,0,"evening",2,"beginning","Sat",16,14,51,2022-04-02 16:14:51,2022-04-02 16:43:15
354139,1,22.2,8.99,2,27.5,0,"morning",5,"beginning","Tue",7,23,9,2022-04-05 07:23:09,2022-04-05 07:45:19
2243963,1,14.7,2.07,2,11,0,"afternoon",27,"end","Wed",15,25,13,2022-04-27 15:25:13,2022-04-27 15:39:53
1706741,1,35.8,4.73,1,24,0,"morning",21,"end","Thu",9,52,18,2022-04-21 09:52:18,2022-04-21 10:28:03
1963868,1,18.1,3.48,2,14.5,0,"morning",24,"end","Sun",6,19,40,2022-04-24 06:19:40,2022-04-24 06:37:47
2538346,0,17.8,2,2,12,0,"evening",30,"end","Sat",19,5,5,2022-04-30 19:05:05,2022-04-30 19:22:53
2300977,1,31.5,9.38,1,31.5,0,"morning",28,"end","Thu",9,7,46,2022-04-28 09:07:46,2022-04-28 09:39:15
2179794,0,10,4.13,1,13.5,0,"night",27,"end","Wed",2,24,19,2022-04-27 02:24:19,2022-04-27 02:34:17
707881,0,17,4.5,1,16,0,"night",9,"beginning","Sat",0,59,46,2022-04-09 00:59:46,2022-04-09 01:16:47
630711,1,34.6,6,3,25.5,0,"morning",8,"beginning","Fri",8,13,52,2022-04-08 08:13:52,2022-04-08 08:48:27
674515,1,17.7,2.71,1,13,0,"evening",8,"beginning","Fri",16,46,18,2022-04-08 16:46:18,2022-04-08 17:03:59
683400,0,29.6,7.13,1,26,0,"evening",8,"beginning","Fri",17,5,35,2022-04-08 17:05:35,2022-04-08 17:35:11
2004651,0,10.1,1.84,1,9,0,"evening",24,"end","Sun",16,50,53,2022-04-24 16:50:53,2022-04-24 17:00:58
563422,0,10.3,1.99,2,12.5,0,"afternoon",7,"beginning","Thu",12,32,43,2022-04-07 12:32:43,2022-04-07 12:43:04
1893246,1,52.6,2.26,2,29.5,0,"morning",23,"end","Sat",10,45,52,2022-04-23 10:45:52,2022-04-23 11:38:26
13986,1,28.6,3.94,1,19.5,0,"morning",1,"beginning","Fri",6,56,40,2022-04-01 06:56:40,2022-04-01 07:25:16
749104,1,43.4,10.13,1,36,0,"afternoon",9,"beginning","Sat",13,10,50,2022-04-09 13:10:50,2022-04-09 13:54:11
2431658,0,18.2,3.17,2,14.5,0,"afternoon",29,"end","Fri",15,54,22,2022-04-29 15:54:22,2022-04-29 16:12:34
878725,0,10.9,1.39,1,8.5,0,"morning",11,"middle","Mon",6,23,1,2022-04-11 06:23:01,2022-04-11 06:33:56
27579,1,10.7,1.56,1,9,0,"morning",1,"beginning","Fri",9,18,23,2022-04-01 09:18:23,2022-04-01 09:29:06
1195705,0,7.4,1.02,1,6.5,0,"evening",14,"middle","Thu",18,36,58,2022-04-14 18:36:58,2022-04-14 18:44:21
1280401,0,10.9,2.45,1,10.5,0,"evening",15,"middle","Fri",18,18,37,2022-04-15 18:18:37,2022-04-15 18:29:32
2143107,1,28.8,3.99,2,19.5,0,"afternoon",26,"end","Tue",13,42,39,2022-04-26 13:42:39,2022-04-26 14:11:27
629482,0,3.7,0.57,1,4.5,0,"morning",8,"beginning","Fri",8,18,2,2022-04-08 08:18:02,2022-04-08 08:21:45
2178497,0,9.9,2.75,3,10.5,0,"night",26,"end","Tue",23,45,41,2022-04-26 23:45:41,2022-04-26 23:55:38
2287884,1,31.9,10,1,33.5,6.55,"morning",28,"end","Thu",6,58,16,2022-04-28 06:58:16,2022-04-28 07:30:09
1680356,0,13.2,1.86,1,10,0,"night",21,"end","Thu",3,44,47,2022-04-21 03:44:47,2022-04-21 03:57:58
750176,1,36.7,6.98,3,28.5,0,"afternoon",9,"beginning","Sat",13,3,39,2022-04-09 13:03:39,2022-04-09 13:40:21
1046121,1,45.9,16.28,1,52,6,"morning",13,"middle","Wed",7,12,56,2022-04-13 07:12:56,2022-04-13 07:58:52
2383617,0,15.4,5.6,1,18,0,"morning",29,"end","Fri",7,9,36,2022-04-29 07:09:36,2022-04-29 07:25:00
1663252,0,3.8,0.9,1,5,0,"evening",20,"end","Wed",16,59,15,2022-04-20 16:59:15,2022-04-20 17:03:00
910211,1,27.7,2.5,1,18,0,"afternoon",11,"middle","Mon",13,5,21,2022-04-11 13:05:21,2022-04-11 13:33:02
1440744,1,29.8,10.54,1,33,6.55,"night",18,"middle","Mon",5,29,30,2022-04-18 05:29:30,2022-04-18 05:59:17
817282,1,12.9,6.05,1,18,0,"morning",10,"middle","Sun",8,48,41,2022-04-10 08:48:41,2022-04-10 09:01:34
530243,0,12.3,1.74,1,10,0,"morning",7,"beginning","Thu",6,27,18,2022-04-07 06:27:18,2022-04-07 06:39:39
1147112,0,22.4,2.62,2,13,0,"morning",14,"middle","Thu",10,14,53,2022-04-14 10:14:53,2022-04-14 10:37:16
1158664,0,11.9,1.75,1,10,0,"afternoon",14,"middle","Thu",12,15,28,2022-04-14 12:15:28,2022-04-14 12:27:24
648969,0,2.4,0.54,1,4,0,"morning",8,"beginning","Fri",11,53,15,2022-04-08 11:53:15,2022-04-08 11:55:36
2402005,1,20.7,2.1,1,14,0,"morning",29,"end","Fri",11,24,13,2022-04-29 11:24:13,2022-04-29 11:44:55
1583529,1,17.7,6.96,1,22,0,"morning",19,"middle","Tue",11,51,33,2022-04-19 11:51:33,2022-04-19 12:09:14
1290879,1,21.7,4.8,2,17.5,0,"evening",15,"middle","Fri",21,7,45,2022-04-15 21:07:45,2022-04-15 21:29:25
1858923,0,9,2.12,1,8.5,0,"evening",22,"end","Fri",20,9,13,2022-04-22 20:09:13,2022-04-22 20:18:14
429068,0,24.4,6.03,1,23.5,0,"night",6,"beginning","Wed",4,40,35,2022-04-06 04:40:35,2022-04-06 05:04:59
2315363,1,68.2,22.8,1,65.5,0,"morning",28,"end","Thu",11,0,47,2022-04-28 11:00:47,2022-04-28 12:08:57
458961,0,23.4,3.11,1,16,0,"morning",6,"beginning","Wed",10,7,12,2022-04-06 10:07:12,2022-04-06 10:30:34
2281384,0,11.1,1.17,1,8.5,0,"night",28,"end","Thu",4,59,20,2022-04-28 04:59:20,2022-04-28 05:10:24
2467102,0,4.3,0.89,1,5.5,0,"night",30,"end","Sat",4,26,12,2022-04-30 04:26:12,2022-04-30 04:30:30
998652,1,23.2,3.58,1,16,0,"afternoon",12,"middle","Tue",14,9,39,2022-04-12 14:09:39,2022-04-12 14:32:50
793525,1,25.7,8.64,3,27,6.55,"evening",9,"beginning","Sat",21,12,20,2022-04-09 21:12:20,2022-04-09 21:38:04
154520,0,9.6,0.7,1,7.5,0,"afternoon",2,"beginning","Sat",14,30,50,2022-04-02 14:30:50,2022-04-02 14:40:27
674181,1,25.9,8.3,1,26.5,6.55,"evening",8,"beginning","Fri",16,15,56,2022-04-08 16:15:56,2022-04-08 16:41:47
2341488,0,14.9,2.42,1,11.5,0,"evening",28,"end","Thu",16,11,21,2022-04-28 16:11:21,2022-04-28 16:26:13
987124,1,23.6,2.26,1,15,0,"afternoon",12,"middle","Tue",12,53,44,2022-04-12 12:53:44,2022-04-12 13:17:19
1865617,0,27,12.81,1,36.5,6.55,"night",22,"end","Fri",23,12,34,2022-04-22 23:12:34,2022-04-22 23:39:31
69536,0,14.5,2.08,1,11,0,"afternoon",1,"beginning","Fri",15,31,21,2022-04-01 15:31:21,2022-04-01 15:45:51
2278513,0,19.1,2.34,1,13.5,0,"night",28,"end","Thu",4,45,46,2022-04-28 04:45:46,2022-04-28 05:04:51
1996339,0,22.1,2.49,2,15.5,0,"afternoon",24,"end","Sun",14,24,32,2022-04-24 14:24:32,2022-04-24 14:46:36
1810706,0,11,2,1,8.5,0,"afternoon",22,"end","Fri",12,1,50,2022-04-22 12:01:50,2022-04-22 12:12:49
374782,0,26.6,3.6,1,18,0,"morning",5,"beginning","Tue",11,23,50,2022-04-05 11:23:50,2022-04-05 11:50:28
445952,1,33.7,3.68,5,21.5,0,"morning",6,"beginning","Wed",6,56,30,2022-04-06 06:56:30,2022-04-06 07:30:14
1129645,1,46.5,10.9,3,36.5,6.55,"morning",14,"middle","Thu",6,34,52,2022-04-14 06:34:52,2022-04-14 07:21:22
1036270,1,13.2,3.78,1,13.5,0,"night",13,"middle","Wed",5,22,19,2022-04-13 05:22:19,2022-04-13 05:35:34
2157923,1,29.2,14.17,1,40,6.55,"afternoon",26,"end","Tue",15,17,50,2022-04-26 15:17:50,2022-04-26 15:47:01
1659942,1,11.3,2.8,1,10.5,0,"evening",20,"end","Wed",17,10,36,2022-04-20 17:10:36,2022-04-20 17:21:55
251741,1,23.8,12.43,1,35,6.55,"evening",3,"beginning","Sun",17,46,10,2022-04-03 17:46:10,2022-04-03 18:09:56
2155234,1,25.1,7.53,1,25.5,0,"afternoon",26,"end","Tue",15,42,10,2022-04-26 15:42:10,2022-04-26 16:07:14
634808,1,24.8,3.6,0,18,0,"morning",8,"beginning","Fri",9,0,23,2022-04-08 09:00:23,2022-04-08 09:25:09
2485903,1,16.9,3,1,13.5,0,"morning",30,"end","Sat",9,28,48,2022-04-30 09:28:48,2022-04-30 09:45:40
2317329,0,8.2,0.87,1,6.5,0,"afternoon",28,"end","Thu",12,1,11,2022-04-28 12:01:11,2022-04-28 12:09:21
1731484,1,22.5,4.81,1,19.5,0,"afternoon",21,"end","Thu",14,3,24,2022-04-21 14:03:24,2022-04-21 14:25:56
731059,1,31.6,7.25,1,28,0,"morning",9,"beginning","Sat",9,38,50,2022-04-09 09:38:50,2022-04-09 10:10:23
795625,0,3.4,1.1,1,5,0,"night",9,"beginning","Sat",22,6,16,2022-04-09 22:06:16,2022-04-09 22:09:38
555602,1,28.4,3.49,5,18.5,0,"morning",7,"beginning","Thu",11,19,31,2022-04-07 11:19:31,2022-04-07 11:47:54
667235,0,13.5,2.67,2,12,0,"afternoon",8,"beginning","Fri",14,42,42,2022-04-08 14:42:42,2022-04-08 14:56:12
502733,0,4.3,0.47,3,4.5,0,"evening",6,"beginning","Wed",17,10,23,2022-04-06 17:10:23,2022-04-06 17:14:40
1825009,0,18.6,2.58,1,13.5,0,"afternoon",22,"end","Fri",14,30,9,2022-04-22 14:30:09,2022-04-22 14:48:44
480835,1,22.1,3.11,1,16,0,"afternoon",6,"beginning","Wed",14,29,11,2022-04-06 14:29:11,2022-04-06 14:51:16
2463985,1,20.4,9.86,3,29,0,"night",30,"end","Sat",2,27,54,2022-04-30 02:27:54,2022-04-30 02:48:20
1564135,1,29.2,22.6,5,60,0,"afternoon",19,"middle","Tue",15,49,10,2022-04-19 15:49:10,2022-04-19 16:18:23
539852,1,31.2,8.21,1,27.5,0,"morning",7,"beginning","Thu",8,36,31,2022-04-07 08:36:31,2022-04-07 09:07:45
1999535,0,11.4,2.31,1,10,0,"afternoon",24,"end","Sun",14,43,38,2022-04-24 14:43:38,2022-04-24 14:55:03
2219719,0,17.5,2.3,1,13,0,"morning",27,"end","Wed",11,29,12,2022-04-27 11:29:12,2022-04-27 11:46:40
1605401,1,18.9,1.87,2,12.5,0,"morning",20,"end","Wed",7,42,56,2022-04-20 07:42:56,2022-04-20 08:01:51
2237916,0,3.4,0.85,1,5,0,"afternoon",27,"end","Wed",14,41,29,2022-04-27 14:41:29,2022-04-27 14:44:50
1920012,0,28.6,6.48,1,23.5,0,"afternoon",23,"end","Sat",15,46,10,2022-04-23 15:46:10,2022-04-23 16:14:45
2141522,0,27.9,4.77,1,20.5,0,"afternoon",26,"end","Tue",13,0,15,2022-04-26 13:00:15,2022-04-26 13:28:08
1160768,1,38.2,6.35,2,26,0,"afternoon",14,"middle","Thu",12,29,30,2022-04-14 12:29:30,2022-04-14 13:07:45
699166,1,25.7,5.33,1,20.5,0,"evening",8,"beginning","Fri",20,31,35,2022-04-08 20:31:35,2022-04-08 20:57:19
1692771,1,16.4,7.87,1,23.5,0,"morning",21,"end","Thu",6,20,9,2022-04-21 06:20:09,2022-04-21 06:36:32
2011092,1,38.9,20.6,2,56.5,0,"evening",24,"end","Sun",18,29,29,2022-04-24 18:29:29,2022-04-24 19:08:22
2448010,0,16.4,2.1,4,12,0,"evening",29,"end","Fri",19,36,17,2022-04-29 19:36:17,2022-04-29 19:52:42
990709,1,72.1,10.15,1,47,0,"afternoon",12,"middle","Tue",13,18,48,2022-04-12 13:18:48,2022-04-12 14:30:55
266428,0,6.5,1.03,1,6.5,0,"night",4,"beginning","Mon",5,16,0,2022-04-04 05:16:00,2022-04-04 05:22:32
2202277,1,52,11.5,1,43,6.55,"morning",27,"end","Wed",8,48,9,2022-04-27 08:48:09,2022-04-27 09:40:12
1457100,1,25,8.8,1,26.5,6.55,"morning",18,"middle","Mon",9,38,4,2022-04-18 09:38:04,2022-04-18 10:03:02
1254118,0,11.7,1.7,4,9.5,0,"afternoon",15,"middle","Fri",13,2,33,2022-04-15 13:02:33,2022-04-15 13:14:13
37088,1,30.7,4.28,1,20.5,0,"morning",1,"beginning","Fri",11,36,24,2022-04-01 11:36:24,2022-04-01 12:07:05
1539172,0,35.1,8.54,1,30,0,"morning",19,"middle","Tue",11,2,24,2022-04-19 11:02:24,2022-04-19 11:37:31
175455,0,3.1,0.48,2,4,0,"evening",2,"beginning","Sat",18,39,50,2022-04-02 18:39:50,2022-04-02 18:42:54
1391876,0,16.1,1.46,1,11.5,0,"morning",17,"middle","Sun",9,15,11,2022-04-17 09:15:11,2022-04-17 09:31:16
1974936,0,18.8,2.6,1,13.5,0,"morning",24,"end","Sun",9,21,23,2022-04-24 09:21:23,2022-04-24 09:40:12
1051722,0,17.2,3.5,2,14.5,0,"morning",13,"middle","Wed",8,7,0,2022-04-13 08:07:00,2022-04-13 08:24:14
9438,1,21.2,10.6,1,31,0,"night",1,"beginning","Fri",5,29,46,2022-04-01 05:29:46,2022-04-01 05:50:59
1705384,1,11.8,2.44,1,10.5,0,"morning",21,"end","Thu",9,17,36,2022-04-21 09:17:36,2022-04-21 09:29:21
1407198,1,46.8,19.5,1,54.5,0,"afternoon",17,"middle","Sun",12,22,29,2022-04-17 12:22:29,2022-04-17 13:09:15
531881,0,23.9,2.19,2,15,0,"morning",7,"beginning","Thu",6,42,43,2022-04-07 06:42:43,2022-04-07 07:06:34
2460474,0,14.2,2.16,3,11,0,"night",29,"end","Fri",22,22,36,2022-04-29 22:22:36,2022-04-29 22:36:49
1902393,0,22.6,2.61,2,15.5,0,"afternoon",23,"end","Sat",12,30,32,2022-04-23 12:30:32,2022-04-23 12:53:05
910547,0,16,0.35,2,10.5,0,"afternoon",11,"middle","Mon",13,20,36,2022-04-11 13:20:36,2022-04-11 13:36:38
2010190,0,14.9,1.5,1,9.5,0,"evening",24,"end","Sun",17,18,50,2022-04-24 17:18:50,2022-04-24 17:33:46
104459,0,14,6.43,1,19.5,0,"night",2,"beginning","Sat",2,2,38,2022-04-02 02:02:38,2022-04-02 02:16:37
1465894,0,58.8,13.36,1,48,0,"morning",18,"middle","Mon",11,23,4,2022-04-18 11:23:04,2022-04-18 12:21:54
1162593,0,14.6,2,0,11,0,"afternoon",14,"middle","Thu",12,34,3,2022-04-14 12:34:03,2022-04-14 12:48:41
2515773,1,25,5.57,4,20.5,0,"afternoon",30,"end","Sat",14,22,1,2022-04-30 14:22:01,2022-04-30 14:47:02
1079101,1,23.8,8.2,2,26,6.55,"afternoon",13,"middle","Wed",14,38,14,2022-04-13 14:38:14,2022-04-13 15:02:04
2086353,0,14.4,6.96,5,21,0,"evening",25,"end","Mon",18,55,51,2022-04-25 18:55:51,2022-04-25 19:10:18
2012134,0,14.7,2.8,1,12,0,"evening",24,"end","Sun",18,30,6,2022-04-24 18:30:06,2022-04-24 18:44:50
380516,1,18.8,2.2,1,13,0,"afternoon",5,"beginning","Tue",12,31,5,2022-04-05 12:31:05,2022-04-05 12:49:53
507159,0,5.2,1.39,1,6.5,0,"evening",6,"beginning","Wed",18,33,57,2022-04-06 18:33:57,2022-04-06 18:39:06
963214,1,28.8,3.2,1,18.5,0,"morning",12,"middle","Tue",7,21,4,2022-04-12 07:21:04,2022-04-12 07:49:52
2542205,0,3.7,0.7,1,5,0,"evening",30,"end","Sat",19,20,23,2022-04-30 19:20:23,2022-04-30 19:24:05
130619,1,32.3,10.8,1,32.5,0,"morning",2,"beginning","Sat",10,42,31,2022-04-02 10:42:31,2022-04-02 11:14:50
1443264,1,16.3,8.39,1,24,6.55,"morning",18,"middle","Mon",6,51,41,2022-04-18 06:51:41,2022-04-18 07:07:59
2399374,0,33,5.22,2,23,0,"morning",29,"end","Fri",10,52,1,2022-04-29 10:52:01,2022-04-29 11:24:58
1287446,0,5.8,1.57,1,7,0,"evening",15,"middle","Fri",20,5,52,2022-04-15 20:05:52,2022-04-15 20:11:38
2478988,0,4.6,1.6,3,6.5,0,"morning",30,"end","Sat",8,57,17,2022-04-30 08:57:17,2022-04-30 09:01:50
38200,1,39.6,16.55,3,33,0,"morning",1,"beginning","Fri",11,35,17,2022-04-01 11:35:17,2022-04-01 12:14:55
2311597,0,14.3,1.58,1,10,0,"morning",28,"end","Thu",11,9,58,2022-04-28 11:09:58,2022-04-28 11:24:19
1743619,0,5.2,0.9,3,5.5,0,"afternoon",21,"end","Thu",15,16,49,2022-04-21 15:16:49,2022-04-21 15:21:59
1674750,1,18.1,4.39,1,16.5,0,"evening",20,"end","Wed",21,39,38,2022-04-20 21:39:38,2022-04-20 21:57:43
1665048,1,13.3,7.56,2,22,6.55,"evening",20,"end","Wed",18,34,2,2022-04-20 18:34:02,2022-04-20 18:47:23
1146567,0,21.6,1.9,1,14,0,"morning",14,"middle","Thu",10,41,6,2022-04-14 10:41:06,2022-04-14 11:02:42
1965739,1,27.6,10.45,1,33,0,"morning",24,"end","Sun",7,51,10,2022-04-24 07:51:10,2022-04-24 08:18:48
1506549,0,3.5,0.51,2,4.5,0,"night",19,"middle","Tue",3,43,58,2022-04-19 03:43:58,2022-04-19 03:47:25
151308,1,30.3,3.43,1,19.5,0,"afternoon",2,"beginning","Sat",14,29,39,2022-04-02 14:29:39,2022-04-02 14:59:59
1103565,1,26.9,8.07,1,27,6.55,"evening",13,"middle","Wed",18,24,33,2022-04-13 18:24:33,2022-04-13 18:51:28
596294,0,8.3,1.5,1,7.5,0,"evening",7,"beginning","Thu",18,29,11,2022-04-07 18:29:11,2022-04-07 18:37:32
1832105,1,29.3,4.64,1,21,0,"afternoon",22,"end","Fri",15,11,13,2022-04-22 15:11:13,2022-04-22 15:40:32
2279000,0,6.5,1.31,1,6.5,0,"night",28,"end","Thu",4,30,33,2022-04-28 04:30:33,2022-04-28 04:37:03
2135828,1,36.7,5.14,1,26,0,"afternoon",26,"end","Tue",12,41,30,2022-04-26 12:41:30,2022-04-26 13:18:14
1682895,1,21.8,4.92,6,18,0,"night",21,"end","Thu",4,6,6,2022-04-21 04:06:06,2022-04-21 04:27:55
1586093,0,6.7,1.54,1,7,0,"evening",19,"middle","Tue",20,1,36,2022-04-19 20:01:36,2022-04-19 20:08:19
2104720,0,27,6.3,0,24.5,0,"night",26,"end","Tue",5,17,53,2022-04-26 05:17:53,2022-04-26 05:44:51
185554,0,6.7,1.34,1,6.5,0,"evening",2,"beginning","Sat",20,55,44,2022-04-02 20:55:44,2022-04-02 21:02:28
566228,1,24.2,3.13,2,17,0,"afternoon",7,"beginning","Thu",13,7,18,2022-04-07 13:07:18,2022-04-07 13:31:30
2524384,0,1.8,0.6,1,4,0,"evening",30,"end","Sat",16,3,57,2022-04-30 16:03:57,2022-04-30 16:05:45
2095060,0,5,1.1,1,4.25,0,"night",26,"end","Tue",3,6,17,2022-04-26 03:06:17,2022-04-26 03:11:14
1429125,0,9.7,2.95,1,11,0,"evening",17,"middle","Sun",19,23,58,2022-04-17 19:23:58,2022-04-17 19:33:40
1664659,1,23.1,9.79,3,29,0,"evening",20,"end","Wed",18,52,17,2022-04-20 18:52:17,2022-04-20 19:15:26
300777,0,11.8,1.65,1,9,0,"afternoon",4,"beginning","Mon",12,17,11,2022-04-04 12:17:11,2022-04-04 12:28:58
1917539,1,20.3,2.11,1,14,0,"afternoon",23,"end","Sat",14,58,41,2022-04-23 14:58:41,2022-04-23 15:18:57
1065956,1,46.8,7.07,1,31.5,0,"morning",13,"middle","Wed",11,25,1,2022-04-13 11:25:01,2022-04-13 12:11:51
189639,1,21,5.78,2,19.5,0,"evening",2,"beginning","Sat",21,34,31,2022-04-02 21:34:31,2022-04-02 21:55:32
2100608,0,35.3,6.16,1,26,0,"night",26,"end","Tue",4,42,46,2022-04-26 04:42:46,2022-04-26 05:18:05
639190,1,23.3,3.26,1,16,0,"morning",8,"beginning","Fri",10,11,25,2022-04-08 10:11:25,2022-04-08 10:34:43
1854666,0,15.3,2.5,1,12,0,"evening",22,"end","Fri",20,9,16,2022-04-22 20:09:16,2022-04-22 20:24:36
591591,1,25.5,3.97,1,18.5,0,"evening",7,"beginning","Thu",17,56,18,2022-04-07 17:56:18,2022-04-07 18:21:47
866801,0,5.3,0.81,2,6,0,"night",11,"middle","Mon",2,44,55,2022-04-11 02:44:55,2022-04-11 02:50:16
150152,0,15.9,1.44,1,11,0,"afternoon",2,"beginning","Sat",13,16,53,2022-04-02 13:16:53,2022-04-02 13:32:49
256335,0,7.2,2.4,1,9,0,"evening",3,"beginning","Sun",20,55,8,2022-04-03 20:55:08,2022-04-03 21:02:18
2520911,1,28.6,4.69,1,20,0,"afternoon",30,"end","Sat",15,48,56,2022-04-30 15:48:56,2022-04-30 16:17:31
1079046,1,22.9,5,1,18.5,0,"afternoon",13,"middle","Wed",14,55,42,2022-04-13 14:55:42,2022-04-13 15:18:37
1323248,1,21.5,4.44,1,18,0,"morning",16,"middle","Sat",11,22,57,2022-04-16 11:22:57,2022-04-16 11:44:27
774902,1,2.1,0.7,2,4,0,"evening",9,"beginning","Sat",17,5,28,2022-04-09 17:05:28,2022-04-09 17:07:36
599538,1,8,4.52,1,43.75,0,"evening",7,"beginning","Thu",18,48,6,2022-04-07 18:48:06,2022-04-07 18:56:07
2260391,0,13.7,3.55,1,13,0,"evening",27,"end","Wed",17,19,9,2022-04-27 17:19:09,2022-04-27 17:32:51
1554266,1,17.5,2.21,1,12.5,0,"afternoon",19,"middle","Tue",13,4,19,2022-04-19 13:04:19,2022-04-19 13:21:48
1283238,0,0.4,0.09,1,2.5,0,"evening",15,"middle","Fri",19,49,11,2022-04-15 19:49:11,2022-04-15 19:49:35
2127568,1,28.2,3.88,1,19.5,0,"morning",26,"end","Tue",10,31,27,2022-04-26 10:31:27,2022-04-26 10:59:42
1429416,1,18.8,4.49,1,16.5,0,"evening",17,"middle","Sun",19,10,48,2022-04-17 19:10:48,2022-04-17 19:29:36
255930,0,21.3,5.44,2,19,0,"evening",3,"beginning","Sun",20,22,27,2022-04-03 20:22:27,2022-04-03 20:43:47
1817980,1,21.5,7.39,1,24,0,"afternoon",22,"end","Fri",13,18,59,2022-04-22 13:18:59,2022-04-22 13:40:30
1699698,1,21.2,9.51,1,27.5,6.55,"morning",21,"end","Thu",8,47,22,2022-04-21 08:47:22,2022-04-21 09:08:33
538831,1,37.3,3,1,22,0,"morning",7,"beginning","Thu",8,26,24,2022-04-07 08:26:24,2022-04-07 09:03:41
1240924,0,2.5,0.5,1,4,0,"morning",15,"middle","Fri",11,12,21,2022-04-15 11:12:21,2022-04-15 11:14:54
1145143,0,16.5,2.86,3,13,0,"morning",14,"middle","Thu",9,40,53,2022-04-14 09:40:53,2022-04-14 09:57:21
1009198,1,14,6.62,1,20,0,"evening",12,"middle","Tue",16,28,48,2022-04-12 16:28:48,2022-04-12 16:42:48
1259929,0,2.6,0.5,1,4,0,"afternoon",15,"middle","Fri",14,45,40,2022-04-15 14:45:40,2022-04-15 14:48:14
299279,1,50.4,11,1,40.5,6.55,"afternoon",4,"beginning","Mon",12,2,11,2022-04-04 12:02:11,2022-04-04 12:52:32
1070899,1,27.8,3.02,1,18,0,"afternoon",13,"middle","Wed",12,9,9,2022-04-13 12:09:09,2022-04-13 12:36:55
473198,1,22,8.85,1,26,6.55,"afternoon",6,"beginning","Wed",13,54,59,2022-04-06 13:54:59,2022-04-06 14:16:58
2501538,1,17.2,7.89,1,24,3,"afternoon",30,"end","Sat",12,43,47,2022-04-30 12:43:47,2022-04-30 13:00:59
278870,1,22.4,2.84,1,15,0,"morning",4,"beginning","Mon",8,23,2,2022-04-04 08:23:02,2022-04-04 08:45:27
2505905,1,16.1,1.62,1,11,0,"afternoon",30,"end","Sat",13,23,29,2022-04-30 13:23:29,2022-04-30 13:39:37
2231760,0,14.3,0.88,1,9.5,0,"afternoon",27,"end","Wed",13,11,22,2022-04-27 13:11:22,2022-04-27 13:25:43
1689357,1,46,18.18,1,53.5,0,"morning",21,"end","Thu",6,47,5,2022-04-21 06:47:05,2022-04-21 07:33:03
1494567,0,15.8,5.21,5,17.5,0,"evening",18,"middle","Mon",17,9,52,2022-04-18 17:09:52,2022-04-18 17:25:37
1836241,0,2.9,0.7,1,4.5,0,"evening",22,"end","Fri",16,43,20,2022-04-22 16:43:20,2022-04-22 16:46:13
2384080,1,24.6,10.67,1,31.5,6.55,"morning",29,"end","Fri",7,20,47,2022-04-29 07:20:47,2022-04-29 07:45:23
169225,0,2.4,0.39,1,3.5,0,"evening",2,"beginning","Sat",17,44,1,2022-04-02 17:44:01,2022-04-02 17:46:26
857142,0,17.4,3.34,2,14,0,"evening",10,"middle","Sun",17,15,24,2022-04-10 17:15:24,2022-04-10 17:32:51
2248369,0,5.2,0.7,1,5.5,0,"afternoon",27,"end","Wed",15,36,44,2022-04-27 15:36:44,2022-04-27 15:41:59
108305,0,11.2,2.97,1,11,0,"night",2,"beginning","Sat",5,49,27,2022-04-02 05:49:27,2022-04-02 06:00:38
2265194,0,31.2,12.19,1,35.5,0,"evening",27,"end","Wed",18,38,3,2022-04-27 18:38:03,2022-04-27 19:09:13
547007,0,61.6,4.51,3,34.5,0,"morning",7,"beginning","Thu",9,1,48,2022-04-07 09:01:48,2022-04-07 10:03:23
1263411,0,23,4.76,1,19,0,"afternoon",15,"middle","Fri",15,7,51,2022-04-15 15:07:51,2022-04-15 15:30:51
341099,0,14,1.88,1,10.5,0,"night",5,"beginning","Tue",4,47,19,2022-04-05 04:47:19,2022-04-05 05:01:20
1038754,1,22.8,1.5,2,14,0,"morning",13,"middle","Wed",6,10,58,2022-04-13 06:10:58,2022-04-13 06:33:47
2457415,0,20.4,4.09,1,17,0,"evening",29,"end","Fri",21,31,12,2022-04-29 21:31:12,2022-04-29 21:51:35
2009424,1,23,15.6,2,41.5,6.55,"evening",24,"end","Sun",17,44,54,2022-04-24 17:44:54,2022-04-24 18:07:54
1998584,0,18,3.28,1,14.5,0,"afternoon",24,"end","Sun",14,48,36,2022-04-24 14:48:36,2022-04-24 15:06:33
1748980,1,27.3,15.59,1,43,0,"evening",21,"end","Thu",16,25,48,2022-04-21 16:25:48,2022-04-21 16:53:05
2378292,0,11.2,1.69,1,9,0,"night",29,"end","Fri",5,14,36,2022-04-29 05:14:36,2022-04-29 05:25:49
215263,1,25.3,11.81,1,32,0,"morning",3,"beginning","Sun",9,10,55,2022-04-03 09:10:55,2022-04-03 09:36:11
2432636,1,37.8,11.4,1,34,6.55,"evening",29,"end","Fri",16,21,57,2022-04-29 16:21:57,2022-04-29 16:59:44
989567,1,60,5.05,1,35,0,"afternoon",12,"middle","Tue",13,41,22,2022-04-12 13:41:22,2022-04-12 14:41:24
1786891,1,49.2,10.43,3,38,6.55,"morning",22,"end","Fri",7,15,35,2022-04-22 07:15:35,2022-04-22 08:04:49
